start,code,year,flfp,time,timec
59.1,LAO,2018,59.9,492.159907773684,495.159907773684
59.1,LAO,2015,59.1,492.159907773684,492.159907773684
59.1,LAO,2016,59,492.159907773684,493.159907773684
59.1,BRA,2024,61.4,492.159907773684,501.159907773684
59.4,GRC,2025,62.7,NA,NA
59.4,GRC,2016,59.7,NA,NA
59.4,GRC,2017,59.5,NA,NA
59.4,GRC,2018,59.1,NA,NA
59.4,GRC,2019,59.5,NA,NA
59.4,GRC,2020,58.6,NA,NA
59.4,GRC,2021,59.6,NA,NA
59.4,GRC,2022,61.5,NA,NA
59.4,GRC,2023,61.9,NA,NA
59.4,GRC,2024,62.8,NA,NA
59.4,GRC,2015,59.4,NA,NA
59.7,COL,2018,58,495.799613656037,498.799613656037
59.7,COL,2023,57.5,495.799613656037,503.799613656037
59.7,COL,2019,57.3,495.799613656037,499.799613656037
59.7,COL,2020,56.1,495.799613656037,500.799613656037
59.7,COL,2025,57.7,495.799613656037,505.799613656037
59.7,COL,2021,57.1,495.799613656037,501.799613656037
59.7,COL,2024,57.5,495.799613656037,504.799613656037
59.7,COL,2015,59.7,495.799613656037,495.799613656037
59.7,COL,2022,56.3,495.799613656037,502.799613656037
59.7,COL,2016,59.3,495.799613656037,496.799613656037
59.7,COL,2017,59,495.799613656037,497.799613656037
60.5,CIV,2019,58,500.799613656037,504.799613656037
60.5,CIV,2021,59.3,500.799613656037,506.799613656037
60.5,CIV,2020,58.1,500.799613656037,505.799613656037
60.5,CIV,2017,59,500.799613656037,502.799613656037
60.5,CIV,2022,60.4,500.799613656037,507.799613656037
60.5,CIV,2016,59.4,500.799613656037,501.799613656037
60.5,CIV,2018,58.5,500.799613656037,503.799613656037
60.5,CIV,2024,60.9,500.799613656037,509.799613656037
60.5,CIV,2015,60.5,500.799613656037,500.799613656037
60.5,CIV,2023,60.7,500.799613656037,508.799613656037
60.5,CIV,2025,60.9,500.799613656037,510.799613656037
60.8,BRN,2015,60.8,NA,NA
60.8,BRN,2016,61,NA,NA
60.8,BRN,2017,61.3,NA,NA
60.8,BRN,2018,61.6,NA,NA
60.8,BRN,2019,58.8,NA,NA
60.8,BRN,2020,58.5,NA,NA
60.8,BRN,2021,59.2,NA,NA
60.8,BRN,2022,58.5,NA,NA
60.8,BRN,2023,59.6,NA,NA
60.8,BRN,2024,59.8,NA,NA
60.8,BRN,2025,59.8,NA,NA
61.5,TLS,2016,61.4,507.216280322704,508.216280322704
61.5,TLS,2015,61.5,507.216280322704,507.216280322704
61.5,VCT,2017,62.9,507.216280322704,509.216280322704
61.5,VCT,2018,63.7,507.216280322704,510.216280322704
61.5,TLS,2020,60.5,507.216280322704,512.216280322704
61.5,TLS,2019,61.1,507.216280322704,511.216280322704
61.5,TLS,2021,61.1,507.216280322704,513.216280322704
61.5,TLS,2017,61.7,507.216280322704,509.216280322704
61.5,TLS,2018,61.9,507.216280322704,510.216280322704
61.5,TLS,2024,61.8,507.216280322704,516.216280322704
61.5,TLS,2025,62.1,507.216280322704,517.216280322704
61.5,TLS,2022,61.4,507.216280322704,514.216280322704
61.5,TLS,2023,61.2,507.216280322704,515.216280322704
61.5,VCT,2016,62.2,507.216280322704,508.216280322704
61.5,VCT,2021,64.3,507.216280322704,513.216280322704
61.5,VCT,2023,67.3,507.216280322704,515.216280322704
61.5,VCT,2019,64.4,507.216280322704,511.216280322704
61.5,VCT,2020,63.8,507.216280322704,512.216280322704
61.5,VCT,2024,68.4,507.216280322704,516.216280322704
61.5,VCT,2025,68.6,507.216280322704,517.216280322704
61.5,VCT,2022,65.9,507.216280322704,514.216280322704
61.5,VCT,2015,61.5,507.216280322704,507.216280322704
61.6,ZWE,2015,61.6,507.88294698937,507.88294698937
61.6,ZWE,2016,61.7,507.88294698937,508.88294698937
61.6,ZWE,2017,61.8,507.88294698937,509.88294698937
61.6,ZWE,2018,62,507.88294698937,510.88294698937
61.6,ZWE,2019,62.1,507.88294698937,511.88294698937
61.6,ZWE,2020,60.8,507.88294698937,512.88294698937
61.6,ZWE,2021,61.5,507.88294698937,513.88294698937
61.6,ZWE,2022,60.9,507.88294698937,514.88294698937
61.6,ZWE,2023,62.9,507.88294698937,515.88294698937
61.6,ZWE,2024,62.9,507.88294698937,516.88294698937
61.6,ZWE,2025,62.9,507.88294698937,517.88294698937
62.2,POL,2023,69.4,511.88294698937,519.88294698937
62.2,POL,2025,69.8,511.88294698937,521.88294698937
62.2,POL,2017,63.4,511.88294698937,513.88294698937
62.2,POL,2020,64.3,511.88294698937,516.88294698937
62.2,POL,2018,64.1,511.88294698937,514.88294698937
62.2,POL,2019,64.2,511.88294698937,515.88294698937
62.2,POL,2022,68.1,511.88294698937,518.88294698937
62.2,POL,2016,62.8,511.88294698937,512.88294698937
62.2,POL,2021,66.7,511.88294698937,517.88294698937
62.2,POL,2024,69.6,511.88294698937,520.88294698937
62.2,POL,2015,62.2,511.88294698937,511.88294698937
62.3,HRV,2015,62.3,NA,NA
62.3,HRV,2016,60.9,NA,NA
62.3,HRV,2017,61.3,NA,NA
62.3,HRV,2018,61.6,NA,NA
62.3,HRV,2019,61.6,NA,NA
62.3,HRV,2020,61.8,NA,NA
62.3,HRV,2021,64.1,NA,NA
62.3,HRV,2022,65.9,NA,NA
62.3,HRV,2023,66.4,NA,NA
62.3,HRV,2024,67.2,NA,NA
62.3,HRV,2025,67.4,NA,NA
62.5,COD,2017,62,513.88294698937,515.88294698937
62.5,COD,2022,61.9,513.88294698937,520.88294698937
62.5,COD,2018,61.7,513.88294698937,516.88294698937
62.5,COD,2024,62.4,513.88294698937,522.88294698937
62.5,COD,2019,61.4,513.88294698937,517.88294698937
62.5,COD,2025,62.3,513.88294698937,523.88294698937
62.5,COD,2020,60.6,513.88294698937,518.88294698937
62.5,COD,2023,62.2,513.88294698937,521.88294698937
62.5,COD,2016,62.3,513.88294698937,514.88294698937
62.5,COD,2021,60.9,513.88294698937,519.88294698937
62.5,COD,2015,62.5,513.88294698937,513.88294698937
62.6,ARM,2018,63.2,514.549613656037,517.549613656037
62.6,ARM,2025,62.9,514.549613656037,524.549613656037
62.6,ARM,2023,62.3,514.549613656037,522.549613656037
62.6,JAM,2025,68.5,514.549613656037,524.549613656037
62.6,JAM,2022,65.4,514.549613656037,521.549613656037
62.6,ARM,2020,64.8,514.549613656037,519.549613656037
62.6,ARM,2019,60.2,514.549613656037,518.549613656037
62.6,ARM,2021,66,514.549613656037,520.549613656037
62.6,JAM,2019,64.2,514.549613656037,518.549613656037
62.6,JAM,2023,68,514.549613656037,522.549613656037
62.6,JAM,2021,62.8,514.549613656037,520.549613656037
62.6,JAM,2018,62.5,514.549613656037,517.549613656037
62.6,JAM,2024,68.1,514.549613656037,523.549613656037
62.6,JAM,2015,62.6,514.549613656037,514.549613656037
62.6,ARM,2022,60.4,514.549613656037,521.549613656037
62.6,ARM,2024,62.9,514.549613656037,523.549613656037
62.6,JAM,2017,62.8,514.549613656037,516.549613656037
62.6,JAM,2016,61.7,514.549613656037,515.549613656037
62.6,ARM,2017,63.1,514.549613656037,516.549613656037
62.6,ARM,2016,62.9,514.549613656037,515.549613656037
62.6,JAM,2020,61.9,514.549613656037,519.549613656037
62.6,ARM,2015,62.6,514.549613656037,514.549613656037
62.7,GUM,2021,62.3,515.263899370323,521.263899370323
62.7,GUM,2022,65.2,515.263899370323,522.263899370323
62.7,GUM,2017,63.4,515.263899370323,517.263899370323
62.7,GUM,2016,63,515.263899370323,516.263899370323
62.7,GUM,2018,63.8,515.263899370323,518.263899370323
62.7,GUM,2020,61.4,515.263899370323,520.263899370323
62.7,GUM,2019,64.3,515.263899370323,519.263899370323
62.7,GUM,2023,65.8,515.263899370323,523.263899370323
62.7,GUM,2015,62.7,515.263899370323,515.263899370323
62.7,GUM,2024,66.3,515.263899370323,524.263899370323
62.7,GUM,2025,66.7,515.263899370323,525.263899370323
63,UKR,2016,63,517.40675651318,518.40675651318
63,UKR,2018,62.9,517.40675651318,520.40675651318
63,UKR,2017,63,517.40675651318,519.40675651318
63,UKR,2015,63,517.40675651318,517.40675651318
63,BEL,2024,67.1,517.40675651318,526.40675651318
63,UKR,2019,62.9,517.40675651318,521.40675651318
63,UKR,2021,61.7,517.40675651318,523.40675651318
63,BEL,2023,66.7,517.40675651318,525.40675651318
63,MWI,2025,59,517.40675651318,527.40675651318
63,BEL,2025,67.2,517.40675651318,527.40675651318
63,BEL,2021,65.6,517.40675651318,523.40675651318
63,BEL,2022,66.8,517.40675651318,524.40675651318
63,NER,2025,74,517.40675651318,527.40675651318
63,BEL,2019,64.9,517.40675651318,521.40675651318
63,MWI,2023,59.4,517.40675651318,525.40675651318
63,UKR,2020,61.9,517.40675651318,522.40675651318
63,BEL,2018,64.3,517.40675651318,520.40675651318
63,NER,2020,64.6,517.40675651318,522.40675651318
63,NER,2021,68.8,517.40675651318,523.40675651318
63,NER,2022,73.8,517.40675651318,524.40675651318
63,NER,2024,74,517.40675651318,526.40675651318
63,NER,2023,73.7,517.40675651318,525.40675651318
63,NER,2018,61.5,517.40675651318,520.40675651318
63,BEL,2015,63,517.40675651318,517.40675651318
63,BEL,2017,63.2,517.40675651318,519.40675651318
63,MWI,2024,59.3,517.40675651318,526.40675651318
63,MWI,2017,59.6,517.40675651318,519.40675651318
63,NER,2015,63,517.40675651318,517.40675651318
63,MWI,2020,64.1,517.40675651318,522.40675651318
63,BEL,2020,64.5,517.40675651318,522.40675651318
63,MWI,2022,59.5,517.40675651318,524.40675651318
63,MWI,2019,59.8,517.40675651318,521.40675651318
63,BEL,2016,62.9,517.40675651318,518.40675651318
63,NER,2019,61,517.40675651318,521.40675651318
63,MWI,2021,59.5,517.40675651318,523.40675651318
63,MWI,2015,63,517.40675651318,517.40675651318
63,MWI,2018,59.7,517.40675651318,520.40675651318
63,MWI,2016,61.3,517.40675651318,518.40675651318
63,NER,2017,62,517.40675651318,519.40675651318
63,NER,2016,62.5,517.40675651318,518.40675651318
63.3,MLI,2015,63.3,NA,NA
63.3,MLI,2016,61.6,NA,NA
63.3,MLI,2017,60,NA,NA
63.3,MLI,2018,57.5,NA,NA
63.3,MLI,2019,55,NA,NA
63.3,MLI,2020,52,NA,NA
63.3,MLI,2021,54.5,NA,NA
63.3,MLI,2022,54.5,NA,NA
63.3,MLI,2023,54.6,NA,NA
63.3,MLI,2024,54.6,NA,NA
63.3,MLI,2025,54.3,NA,NA
63.5,HTI,2018,64,520.978185084608,523.978185084608
63.5,HTI,2022,61.9,520.978185084608,527.978185084608
63.5,HTI,2020,63.3,520.978185084608,525.978185084608
63.5,HTI,2025,60.4,520.978185084608,530.978185084608
63.5,HTI,2021,64,520.978185084608,526.978185084608
63.5,HTI,2019,63.9,520.978185084608,524.978185084608
63.5,HTI,2023,61.3,520.978185084608,528.978185084608
63.5,HTI,2015,63.5,520.978185084608,520.978185084608
63.5,HTI,2017,63.9,520.978185084608,522.978185084608
63.5,HTI,2024,60.3,520.978185084608,529.978185084608
63.5,HTI,2016,63.6,520.978185084608,521.978185084608
64.3,HKG,2025,66.2,526.857305963728,536.857305963728
64.3,HKG,2024,66.1,526.857305963728,535.857305963728
64.3,CHI,2020,64.4,526.857305963728,531.857305963728
64.3,HKG,2020,65.6,526.857305963728,531.857305963728
64.3,CHI,2018,65,526.857305963728,529.857305963728
64.3,CHI,2019,65.2,526.857305963728,530.857305963728
64.3,HKG,2021,66.1,526.857305963728,532.857305963728
64.3,HKG,2019,65.9,526.857305963728,530.857305963728
64.3,CHI,2022,65.5,526.857305963728,533.857305963728
64.3,HKG,2018,65.9,526.857305963728,529.857305963728
64.3,HKG,2022,65.5,526.857305963728,533.857305963728
64.3,CHI,2017,64.9,526.857305963728,528.857305963728
64.3,HKG,2023,65.4,526.857305963728,534.857305963728
64.3,HKG,2015,64.3,526.857305963728,526.857305963728
64.3,CHI,2023,64.7,526.857305963728,534.857305963728
64.3,CHI,2024,64.6,526.857305963728,535.857305963728
64.3,CHI,2025,64.5,526.857305963728,536.857305963728
64.3,HKG,2016,64.7,526.857305963728,527.857305963728
64.3,CHI,2016,64.8,526.857305963728,527.857305963728
64.3,HKG,2017,65.4,526.857305963728,528.857305963728
64.3,CHI,2021,65.2,526.857305963728,532.857305963728
64.3,CHI,2015,64.3,526.857305963728,526.857305963728
64.4,SVK,2020,66.4,527.626536732959,532.626536732959
64.4,SVK,2022,72.2,527.626536732959,534.626536732959
64.4,SVK,2015,64.4,527.626536732959,527.626536732959
64.4,SVK,2024,72.6,527.626536732959,536.626536732959
64.4,SVK,2021,70.5,527.626536732959,533.626536732959
64.4,SVK,2023,72.7,527.626536732959,535.626536732959
64.4,SVK,2016,65.6,527.626536732959,528.626536732959
64.4,SVK,2018,66,527.626536732959,530.626536732959
64.4,SVK,2019,66.4,527.626536732959,531.626536732959
64.4,SVK,2017,66,527.626536732959,529.626536732959
64.4,SVK,2025,72.6,527.626536732959,537.626536732959
65,GEO,2024,63.7,532.241921348343,541.241921348343
65,GEO,2021,59.1,532.241921348343,538.241921348343
65,GEO,2018,62.1,532.241921348343,535.241921348343
65,GEO,2020,61.1,532.241921348343,537.241921348343
65,GEO,2022,62.2,532.241921348343,539.241921348343
65,GEO,2025,63.8,532.241921348343,542.241921348343
65,GEO,2017,65,532.241921348343,534.241921348343
65,GEO,2016,65,532.241921348343,533.241921348343
65,GEO,2019,60.7,532.241921348343,536.241921348343
65,GEO,2015,65,532.241921348343,532.241921348343
65,GEO,2023,63,532.241921348343,540.241921348343
65.2,IRL,2015,65.2,533.780382886805,533.780382886805
65.2,IRL,2016,66.2,533.780382886805,534.780382886805
65.2,IRL,2022,71.7,533.780382886805,540.780382886805
65.2,IRL,2018,67.1,533.780382886805,536.780382886805
65.2,IRL,2025,73,533.780382886805,543.780382886805
65.2,IRL,2024,72.9,533.780382886805,542.780382886805
65.2,IRL,2023,73,533.780382886805,541.780382886805
65.2,IRL,2017,66.6,533.780382886805,535.780382886805
65.2,IRL,2019,67.4,533.780382886805,537.780382886805
65.2,IRL,2021,69.8,533.780382886805,539.780382886805
65.2,IRL,2020,66.2,533.780382886805,538.780382886805
65.3,NCL,2023,60.5,534.549613656036,542.549613656036
65.3,NCL,2020,61.2,534.549613656036,539.549613656036
65.3,NCL,2025,59.7,534.549613656036,544.549613656036
65.3,NCL,2015,65.3,534.549613656036,534.549613656036
65.3,NCL,2021,60.9,534.549613656036,540.549613656036
65.3,NCL,2017,63.2,534.549613656036,536.549613656036
65.3,NCL,2022,60.7,534.549613656036,541.549613656036
65.3,NCL,2019,61.1,534.549613656036,538.549613656036
65.3,NCL,2024,60.1,534.549613656036,543.549613656036
65.3,NCL,2016,64.2,534.549613656036,535.549613656036
65.3,NCL,2018,62.1,534.549613656036,537.549613656036
65.7,BGR,2021,67.8,537.818844425266,543.818844425266
65.7,USA,2024,68.9,537.818844425266,546.818844425266
65.7,BGR,2025,69.7,537.818844425266,547.818844425266
65.7,BGR,2017,67.4,537.818844425266,539.818844425266
65.7,BGR,2016,64.4,537.818844425266,538.818844425266
65.7,BGR,2015,65.7,537.818844425266,537.818844425266
65.7,BGR,2019,69,537.818844425266,541.818844425266
65.7,USA,2019,67.6,537.818844425266,541.818844425266
65.7,BGR,2023,70.5,537.818844425266,545.818844425266
65.7,USA,2020,66.6,537.818844425266,542.818844425266
65.7,USA,2021,67,537.818844425266,543.818844425266
65.7,BGR,2020,67.9,537.818844425266,542.818844425266
65.7,BGR,2018,67.1,537.818844425266,540.818844425266
65.7,USA,2016,66.1,537.818844425266,538.818844425266
65.7,USA,2023,68.7,537.818844425266,545.818844425266
65.7,BGR,2022,70,537.818844425266,544.818844425266
65.7,BGR,2024,69.7,537.818844425266,546.818844425266
65.7,USA,2017,66.7,537.818844425266,539.818844425266
65.7,USA,2015,65.7,537.818844425266,537.818844425266
65.7,USA,2018,67,537.818844425266,540.818844425266
65.7,USA,2022,67.7,537.818844425266,544.818844425266
65.7,USA,2025,69,537.818844425266,547.818844425266
65.8,HUN,2018,69,538.6521777586,541.6521777586
65.8,HUN,2022,72.3,538.6521777586,545.6521777586
65.8,HUN,2019,69.2,538.6521777586,542.6521777586
65.8,HUN,2025,74.3,538.6521777586,548.6521777586
65.8,HUN,2017,68,538.6521777586,540.6521777586
65.8,HUN,2020,69.6,538.6521777586,543.6521777586
65.8,HUN,2023,73.6,538.6521777586,546.6521777586
65.8,HUN,2024,74.2,538.6521777586,547.6521777586
65.8,HUN,2016,67.4,538.6521777586,539.6521777586
65.8,HUN,2021,71,538.6521777586,544.6521777586
65.8,HUN,2015,65.8,538.6521777586,538.6521777586
65.9,CAF,2020,65.4,539.485511091933,544.485511091933
65.9,CAF,2016,65.9,539.485511091933,540.485511091933
65.9,CAF,2021,65.4,539.485511091933,545.485511091933
65.9,CAF,2023,66.2,539.485511091933,547.485511091933
65.9,CAF,2025,66.1,539.485511091933,549.485511091933
65.9,CAF,2015,65.9,539.485511091933,539.485511091933
65.9,CAF,2022,66.1,539.485511091933,546.485511091933
65.9,CAF,2018,66,539.485511091933,542.485511091933
65.9,CAF,2017,65.9,539.485511091933,541.485511091933
65.9,CAF,2019,66,539.485511091933,543.485511091933
65.9,CAF,2024,66.2,539.485511091933,548.485511091933
66.3,CMR,2025,57.2,542.818844425267,552.818844425267
66.3,CMR,2023,57.7,542.818844425267,550.818844425267
66.3,LUX,2025,71.4,542.818844425267,552.818844425267
66.3,CMR,2022,57.6,542.818844425267,549.818844425267
66.3,CMR,2021,57.6,542.818844425267,548.818844425267
66.3,LUX,2024,71.4,542.818844425267,551.818844425267
66.3,CMR,2017,63.4,542.818844425267,544.818844425267
66.3,CMR,2024,57.7,542.818844425267,551.818844425267
66.3,CMR,2020,58.6,542.818844425267,547.818844425267
66.3,LUX,2023,70.5,542.818844425267,550.818844425267
66.3,LUX,2017,66.3,542.818844425267,544.818844425267
66.3,CMR,2016,64.9,542.818844425267,543.818844425267
66.3,CMR,2019,60.6,542.818844425267,546.818844425267
66.3,LUX,2019,67.4,542.818844425267,546.818844425267
66.3,CMR,2015,66.3,542.818844425267,542.818844425267
66.3,CMR,2018,62,542.818844425267,545.818844425267
66.3,LUX,2015,66.3,542.818844425267,542.818844425267
66.3,LUX,2022,70,542.818844425267,549.818844425267
66.3,LUX,2016,65.8,542.818844425267,543.818844425267
66.3,LUX,2021,69.6,542.818844425267,548.818844425267
66.3,LUX,2020,68.6,542.818844425267,547.818844425267
66.3,LUX,2018,67.2,542.818844425267,545.818844425267
66.4,AZE,2022,69.4,543.6521777586,550.6521777586
66.4,AZE,2016,67.6,543.6521777586,544.6521777586
66.4,CZE,2021,69.5,543.6521777586,549.6521777586
66.4,AZE,2023,69.3,543.6521777586,551.6521777586
66.4,CZE,2017,68.5,543.6521777586,545.6521777586
66.4,AZE,2015,66.4,543.6521777586,543.6521777586
66.4,CZE,2020,69,543.6521777586,548.6521777586
66.4,AZE,2017,68.1,543.6521777586,545.6521777586
66.4,AZE,2024,69.4,543.6521777586,552.6521777586
66.4,AZE,2021,67.9,543.6521777586,549.6521777586
66.4,AZE,2018,68.8,543.6521777586,546.6521777586
66.4,CZE,2019,69.6,543.6521777586,547.6521777586
66.4,AZE,2025,69.3,543.6521777586,553.6521777586
66.4,CZE,2016,67.5,543.6521777586,544.6521777586
66.4,CZE,2022,70.1,543.6521777586,550.6521777586
66.4,CZE,2024,71.9,543.6521777586,552.6521777586
66.4,AZE,2020,71.2,543.6521777586,548.6521777586
66.4,CZE,2025,71.9,543.6521777586,553.6521777586
66.4,CZE,2018,69.5,543.6521777586,546.6521777586
66.4,CZE,2023,71.2,543.6521777586,551.6521777586
66.4,AZE,2019,68.8,543.6521777586,547.6521777586
66.4,CZE,2015,66.4,543.6521777586,543.6521777586
66.6,VIR,2015,66.6,NA,NA
66.6,VIR,2016,67,NA,NA
66.6,VIR,2017,68.6,NA,NA
66.6,VIR,2025,67.5,NA,NA
66.6,VIR,2024,67.1,NA,NA
66.6,VIR,2018,64.7,NA,NA
66.6,VIR,2019,62.3,NA,NA
66.6,VIR,2020,62.8,NA,NA
66.6,VIR,2022,66.4,NA,NA
66.6,VIR,2023,66.9,NA,NA
66.6,VIR,2021,64.5,NA,NA
66.8,GHA,2020,59.8,547.137026243449,552.137026243449
66.8,GHA,2016,65.7,547.137026243449,548.137026243449
66.8,GHA,2019,61.9,547.137026243449,551.137026243449
66.8,GHA,2024,57.8,547.137026243449,556.137026243449
66.8,GHA,2015,66.8,547.137026243449,547.137026243449
66.8,GHA,2021,58.7,547.137026243449,553.137026243449
66.8,GHA,2023,57.5,547.137026243449,555.137026243449
66.8,GHA,2022,57.5,547.137026243449,554.137026243449
66.8,GHA,2017,64.7,547.137026243449,549.137026243449
66.8,GHA,2018,63.3,547.137026243449,550.137026243449
66.8,GHA,2025,57.4,547.137026243449,557.137026243449
66.9,JPN,2021,73.3,548.046117152539,554.046117152539
66.9,JPN,2025,77,548.046117152539,558.046117152539
66.9,JPN,2019,72.7,548.046117152539,552.046117152539
66.9,JPN,2016,68.2,548.046117152539,549.046117152539
66.9,JPN,2023,75.5,548.046117152539,556.046117152539
66.9,JPN,2020,72.6,548.046117152539,553.046117152539
66.9,JPN,2018,71.4,548.046117152539,551.046117152539
66.9,JPN,2017,69.6,548.046117152539,550.046117152539
66.9,JPN,2015,66.9,548.046117152539,548.046117152539
66.9,JPN,2024,76.5,548.046117152539,557.046117152539
66.9,JPN,2022,74.5,548.046117152539,555.046117152539
67.2,SGP,2018,67.4,550.773389879812,553.773389879812
67.2,SGP,2019,68.7,550.773389879812,554.773389879812
67.2,SGP,2020,68.7,550.773389879812,555.773389879812
67.2,SGP,2017,67.1,550.773389879812,552.773389879812
67.2,SGP,2024,71.2,550.773389879812,559.773389879812
67.2,SGP,2022,70.5,550.773389879812,557.773389879812
67.2,SGP,2025,72.1,550.773389879812,560.773389879812
67.2,SGP,2023,71.3,550.773389879812,558.773389879812
67.2,SGP,2021,71.9,550.773389879812,556.773389879812
67.2,SGP,2015,67.2,550.773389879812,550.773389879812
67.2,SGP,2016,67.4,550.773389879812,551.773389879812
67.3,FRA,2025,71.1,551.682480788903,561.682480788903
67.3,FRA,2021,70,551.682480788903,557.682480788903
67.3,FRA,2016,67.5,551.682480788903,552.682480788903
67.3,FRA,2024,71.2,551.682480788903,560.682480788903
67.3,FRA,2015,67.3,551.682480788903,551.682480788903
67.3,FRA,2017,67.5,551.682480788903,553.682480788903
67.3,FRA,2018,68.2,551.682480788903,554.682480788903
67.3,FRA,2022,70.6,551.682480788903,558.682480788903
67.3,FRA,2019,68.2,551.682480788903,555.682480788903
67.3,FRA,2023,71.1,551.682480788903,559.682480788903
67.3,FRA,2020,67.7,551.682480788903,556.682480788903
67.5,COG,2015,67.5,553.500662607085,553.500662607085
67.5,COG,2018,67.4,553.500662607085,556.500662607085
67.5,COG,2020,64.2,553.500662607085,558.500662607085
67.5,COG,2019,67.4,553.500662607085,557.500662607085
67.5,COG,2023,66.6,553.500662607085,561.500662607085
67.5,COG,2016,67.4,553.500662607085,554.500662607085
67.5,COG,2022,66.7,553.500662607085,560.500662607085
67.5,COG,2024,66.6,553.500662607085,562.500662607085
67.5,COG,2017,67.4,553.500662607085,555.500662607085
67.5,COG,2025,66.6,553.500662607085,563.500662607085
67.5,COG,2021,64.9,553.500662607085,559.500662607085
68,THA,2017,66.7,558.137026243448,560.137026243448
68,THA,2025,69,558.137026243448,568.137026243448
68,THA,2022,68.4,558.137026243448,565.137026243448
68,THA,2021,67.7,558.137026243448,564.137026243448
68,THA,2018,67.3,558.137026243448,561.137026243448
68,THA,2023,69.6,558.137026243448,566.137026243448
68,THA,2024,69.2,558.137026243448,567.137026243448
68,THA,2020,67.3,558.137026243448,563.137026243448
68,THA,2015,68,558.137026243448,558.137026243448
68,THA,2016,67.3,558.137026243448,559.137026243448
68,THA,2019,66.9,558.137026243448,562.137026243448
68.2,SVN,2021,72.5,560.137026243448,566.137026243448
68.2,SVN,2020,71.9,560.137026243448,565.137026243448
68.2,SVN,2025,72.5,560.137026243448,570.137026243448
68.2,SVN,2024,72.6,560.137026243448,569.137026243448
68.2,SVN,2016,68.7,560.137026243448,561.137026243448
68.2,SVN,2019,72.1,560.137026243448,564.137026243448
68.2,SVN,2017,71.1,560.137026243448,562.137026243448
68.2,SVN,2015,68.2,560.137026243448,560.137026243448
68.2,SVN,2022,73.4,560.137026243448,567.137026243448
68.2,SVN,2023,72.5,560.137026243448,568.137026243448
68.2,SVN,2018,71.6,560.137026243448,563.137026243448
68.4,RUS,2021,70.3,562.137026243448,568.137026243448
68.4,RUS,2022,71,562.137026243448,569.137026243448
68.4,RUS,2023,71.7,562.137026243448,570.137026243448
68.4,RUS,2024,72.1,562.137026243448,571.137026243448
68.4,RUS,2019,69,562.137026243448,566.137026243448
68.4,RUS,2016,69,562.137026243448,563.137026243448
68.4,RUS,2017,69,562.137026243448,564.137026243448
68.4,RUS,2020,69.3,562.137026243448,567.137026243448
68.4,RUS,2018,69.4,562.137026243448,565.137026243448
68.4,RUS,2015,68.4,562.137026243448,562.137026243448
68.4,RUS,2025,71.9,562.137026243448,572.137026243448
68.9,URY,2023,70.7,567.137026243448,575.137026243448
68.9,URY,2024,71.8,567.137026243448,576.137026243448
68.9,URY,2022,69.7,567.137026243448,574.137026243448
68.9,URY,2018,68.8,567.137026243448,570.137026243448
68.9,URY,2019,69.2,567.137026243448,571.137026243448
68.9,URY,2025,72,567.137026243448,577.137026243448
68.9,URY,2021,69.9,567.137026243448,573.137026243448
68.9,URY,2016,68.9,567.137026243448,568.137026243448
68.9,URY,2017,68.8,567.137026243448,569.137026243448
68.9,URY,2020,67.5,567.137026243448,572.137026243448
68.9,URY,2015,68.9,567.137026243448,567.137026243448
69,ESP,2017,68.9,568.137026243448,570.137026243448
69,ESP,2025,71.4,568.137026243448,578.137026243448
69,ESP,2021,69.1,568.137026243448,574.137026243448
69,ESP,2023,70.4,568.137026243448,576.137026243448
69,ESP,2019,68.7,568.137026243448,572.137026243448
69,ESP,2022,69.5,568.137026243448,575.137026243448
69,ESP,2024,71.4,568.137026243448,577.137026243448
69,ESP,2015,69,568.137026243448,568.137026243448
69,ESP,2016,69,568.137026243448,569.137026243448
69,ESP,2020,67.4,568.137026243448,573.137026243448
69,ESP,2018,68.5,568.137026243448,571.137026243448
69.5,ISR,2021,69.7,573.692581799004,579.692581799004
69.5,ISR,2018,70.5,573.692581799004,576.692581799004
69.5,ISR,2019,70.4,573.692581799004,577.692581799004
69.5,ISR,2022,71.4,573.692581799004,580.692581799004
69.5,ISR,2023,71.6,573.692581799004,581.692581799004
69.5,ISR,2017,69.9,573.692581799004,575.692581799004
69.5,ISR,2015,69.5,573.692581799004,573.692581799004
69.5,ISR,2020,69.1,573.692581799004,578.692581799004
69.5,ISR,2016,69.8,573.692581799004,574.692581799004
69.5,ISR,2025,72.7,573.692581799004,583.692581799004
69.5,ISR,2024,72.5,573.692581799004,582.692581799004
69.7,CYP,2017,70,575.914804021226,577.914804021226
69.7,CYP,2023,75.2,575.914804021226,583.914804021226
69.7,CYP,2021,71.6,575.914804021226,581.914804021226
69.7,CYP,2020,70.6,575.914804021226,580.914804021226
69.7,CYP,2024,74.2,575.914804021226,584.914804021226
69.7,CYP,2016,68.9,575.914804021226,576.914804021226
69.7,CYP,2022,73.6,575.914804021226,582.914804021226
69.7,CYP,2019,71.8,575.914804021226,579.914804021226
69.7,CYP,2025,74.3,575.914804021226,585.914804021226
69.7,CYP,2018,71.1,575.914804021226,578.914804021226
69.7,CYP,2015,69.7,575.914804021226,575.914804021226
69.9,CHN,2015,69.9,578.137026243448,578.137026243448
69.9,CHN,2024,69.8,578.137026243448,587.137026243448
69.9,CHN,2023,70.5,578.137026243448,586.137026243448
