month,best_est,lat,lon
2022-03-01,15,21.296491,94.135552
2022-02-01,2,22.149919,94.883721
2022-08-01,7,22.24431,95.52969
2022-08-01,1,22.08978,95.42007
2022-08-01,3,22.147711,95.190864
2023-01-01,3,21.937244,95.508292
2023-01-01,2,22.29642,95.42682
2023-01-01,1,15.24645,97.85506
2023-01-01,9,21.570575,93.508608
2023-01-01,3,16.06138,97.99133
2023-02-01,10,14.6067,98.1743
2023-09-01,3,15.34365,97.932579
2023-10-01,1,21.27608,94.88544
2023-09-01,5,21.425264,95.658687
2023-09-01,15,22.628791,95.233683
2023-09-01,3,22.576666,95.631692
2023-10-01,2,22.485328,95.673627
2023-11-01,1,20.362007,93.273489
2023-11-01,30,23.574375,98.076855
2021-08-01,1,16.883845,96.056418
2022-01-01,7,12.93733,98.70429
2022-08-01,1,21.30696,92.82317
2022-04-01,1,21.37994,94.557424
2022-04-01,2,21.361959,94.54755
2022-04-01,13,23.183333,94.05
2022-04-01,5,23.173189,94.145293
2022-04-01,8,22.99814,94.032111
2022-06-01,6,21.73537,95.41536
2023-01-01,2,22.945343,96.427239
2023-02-01,38,21.795605,93.436685
2023-02-01,1,22.936139,93.86699
2023-02-01,2,23.06361,95.60618
2023-02-01,1,21.959283,96.1024
2023-02-01,3,25.679728,96.481155
2023-06-01,3,21.317658,95.849931
2023-09-01,2,21.97465,95.07773
2023-09-01,1,22.628791,95.233683
2023-10-01,1,22.628791,95.233683
2023-09-01,7,22.851824,96.514844
2023-10-01,1,22.56925,95.69818
2023-11-01,5,19.49125,97.341751
2023-11-01,10,20.179267,93.068563
2022-01-01,4,22.29642,95.42682
2022-01-01,10,22.790157,95.765001
2022-01-01,20,22.370025,94.788904
2022-01-01,15,22.370025,94.788904
2022-03-01,4,16.06138,97.99133
2022-03-01,3,18.068215,97.376831
2022-04-01,1,16.537659,98.14844
2022-04-01,2,18.01273,97.43583
2022-04-01,1,18.01273,97.43583
2022-06-01,1,19.56218,97.22172
2022-09-01,2,20.045468,93.37274
2023-01-01,1,22.945343,96.427239
2023-01-01,2,16.861651,96.147262
2023-02-01,2,16.79845,96.150408
2023-09-01,2,23.574375,98.076855
2023-07-01,20,22.271944,96.22111
2023-08-01,25,22.315182,96.627966
2023-10-01,1,22.945343,96.427239
2023-11-01,4,20.922044,92.360793
2022-01-01,5,22.370025,94.788904
2022-03-01,6,22.856685,95.407837
2022-03-01,4,22.856685,95.407837
2022-03-01,4,23.64254,94.40478
2022-04-01,3,21.28372,96.49952
2022-09-01,88,19.73971,97.079654
2022-09-01,7,19.014265,97.261927
2022-09-01,7,19.26302,97.06431
2022-09-01,6,19.531482,97.046837
2023-02-01,8,19.37904,95.05225
2023-02-01,10,17.892067,96.755961
2023-02-01,3,17.892067,96.755961
2023-02-01,5,18.807718,96.488567
2023-06-01,34,18.244185,96.684225
2023-06-01,1,18.495737,95.550369
2023-06-01,16,21.42236,94.637893
2023-06-01,10,12.30199,99.16825
2023-08-01,2,24.1181,96.92531
2023-08-01,3,24.13721,96.9008
2023-08-01,8,23.975596,97.978006
2023-08-01,1,18.480828,96.436658
2023-09-01,7,21.83465,95.54802
2023-06-01,3,25.679728,96.481155
2023-06-01,1,25.679728,96.481155
2023-11-01,10,14.15623,98.20664
2023-11-01,43,19.292329,96.378013
2023-11-01,1,21.71892,95.29385
2021-08-01,5,19.44078,97.13196
2022-03-01,50,22.315182,96.627966
2023-02-01,3,23.304259,95.707707
2023-02-01,1,18.28652,95.75204
2023-02-01,1,22.531783,96.479359
2023-02-01,1,22.531783,96.479359
2023-06-01,5,21.026495,95.648518
2023-06-01,4,22.683821,95.319527
2023-06-01,4,22.195426,95.230565
2023-06-01,8,23.173189,94.145293
2023-06-01,2,24.213536,96.764702
2023-06-01,1,26.509765,96.712445
2023-06-01,2,25.312833,97.684044
2023-06-01,1,22.989489,97.938218
2023-06-01,1,23.626992,96.641867
2023-02-01,1,25.679728,96.481155
2023-02-01,1,25.679728,96.481155
2023-11-01,2,19.674167,97.209444
2023-11-01,7,19.674167,97.209444
2022-03-01,2,16.688302,98.323324
2022-03-01,1,21.936881,96.099927
2022-03-01,8,21.446582,93.16365
2022-03-01,1,21.446582,93.16365
2023-06-01,18,22.577867,95.806672
2023-02-01,3,25.679728,96.481155
2023-02-01,1,25.679728,96.481155
2023-02-01,4,23.9712,97.22787
2023-02-01,4,24.11971,97.294235
2023-02-01,2,24.213536,96.764702
2023-09-01,12,26.144739,97.515441
2023-09-01,2,25.679728,96.481155
2023-11-01,2,19.25,97.5
2021-08-01,6,22.89196,96.6145
2021-08-01,7,22,98
2021-08-01,11,19.754429,97.014054
2021-08-01,1,19.711192,97.295318
2022-03-01,3,23.34841,93.38267
2023-02-01,2,21.079349,94.759975
2023-06-01,1,22.29642,95.42682
2023-06-01,1,21.927259,95.574214
2023-06-01,2,21.27608,94.88544
2023-06-01,6,21.27608,94.88544
2023-06-01,1,18.480828,96.436658
2023-02-01,2,24.213536,96.764702
2023-02-01,1,23.567632,97.86871
2023-02-01,3,23.574375,98.076855
2023-02-01,2,23.574375,98.076855
2023-12-01,8,23.5833,98.5
2023-12-01,6,20.586667,93.196389
2023-12-01,2,20.586667,93.196389
2023-12-01,7,18.442245,95.634977
2023-12-01,2,21.376475,93.966364
2023-12-01,15,19.561262,95.453303
2021-08-01,20,22.677301,94.089292
2021-08-01,30,22.677301,94.089292
2021-08-01,18,24.216633,94.312156
2021-08-01,2,24.216633,94.312156
2021-12-01,3,20.153975,96.22259
2021-12-01,1,21.936881,96.099927
2021-09-01,1,22,96.083333
2021-12-01,52,22.628791,95.233683
2021-10-01,88,18.25,96.25
2023-02-01,4,22.271944,96.22111
2023-06-01,2,18.18867,96.34958
2023-06-01,1,19.28195,96.1536
2023-05-01,7,23.766019,95.813102
2023-02-01,4,23.574375,98.076855
2023-02-01,5,24.235603,96.063987
2023-03-01,3,25.679728,96.481155
2023-03-01,4,24.11971,97.294235
2023-03-01,6,23.863221,97.085188
2023-09-01,9,22.315182,96.627966
2023-09-01,6,22.870232,96.5427
2023-12-01,4,21.026495,95.648518
2023-12-01,5,22.147711,95.190864
2023-12-01,2,21.462977,95.516121
2023-12-01,2,21.45745,95.391822
2023-12-01,1,21.63241,95.24619
2023-12-01,6,22.279096,94.151406
2023-11-01,4,21.84649,93.61222
2021-08-01,4,19.014265,97.261927
2021-08-01,4,22.549555,93.381218
2021-08-01,1,21.56003,95.193129
2021-08-01,30,22.677301,94.089292
2021-12-01,12,22.13853,95.05689
2021-12-01,3,22.120754,95.165682
2021-12-01,1,23.173189,94.145293
2021-11-01,5,22.279096,94.151406
2022-09-01,5,22.43224,95.18263
2022-09-01,8,23.766019,95.813102
2022-09-01,2,23.766019,95.813102
2023-05-01,2,22.404221,93.800123
2023-05-01,1,23.173189,94.145293
2023-06-01,2,23.766019,95.813102
2023-06-01,2,23.766019,95.813102
2023-03-01,8,24.942261,96.313449
2023-12-01,1,23.975596,97.978006
2023-11-01,9,23.975596,97.978006
2023-12-01,3,22.24369,96.25919
2023-12-01,2,21.039865,94.637926
2023-12-01,1,24.16799,94.888446
2021-10-01,87,16.25,97.75
2021-10-01,87,17.5,97.75
2021-12-01,4,18.064,97.445
2021-12-01,4,21.993269,96.099257
2021-12-01,3,21.45745,95.391822
2023-03-01,3,24.942261,96.313449
2023-03-01,2,24.942261,96.313449
2023-03-01,8,25.542058,97.305879
2021-12-01,30,22.808518,94.374736
2022-03-01,2,22,96.083333
2022-03-01,4,22,96.083333
2022-07-01,3,12.93011,98.70054
2022-07-01,4,23.20333,95.39557
2022-07-01,2,22.63823,95.44611
2023-06-01,14,22.0553,95.05546
2023-06-01,5,19.73971,97.079654
2023-06-01,3,22.640507,93.601841
2021-12-01,10,22.149919,94.883721
2021-12-01,10,22.149919,94.883721
2021-12-01,6,21.674599,94.882795
2022-03-01,2,22,96.083333
2022-03-01,1,23.760029,96.233117
2022-03-01,9,22.790157,95.765001
2022-03-01,12,24.09715,96.29019
2022-03-01,15,24.165619,96.363356
2022-07-01,5,14.244719,98.203056
2022-07-01,1,23.304259,95.707707
2022-07-01,8,16.446068,98.615824
2021-12-01,1,16.79845,96.150408
2021-12-01,7,20.935258,93.882647
2021-12-01,7,19.531482,97.046837
2022-03-01,1,21.24348,94.02769
2022-05-01,35,21.793826,95.343868
2022-07-01,9,17.280924,97.327985
2023-03-01,3,24.213536,96.764702
2023-09-01,7,21.383308,94.812693
2023-09-01,2,21.27608,94.88544
2023-09-01,7,21.383308,94.812693
2023-09-01,3,22.070379,94.349001
2022-03-01,7,23.173189,94.145293
2022-03-01,1,16.883845,96.056418
2022-04-01,1,21.28372,96.49952
2022-04-01,1,16.707314,95.93547
2022-05-01,22,23.173189,94.145293
2022-05-01,23,22.936139,93.86699
2022-10-01,7,21.75365,95.03637
2023-03-01,1,24.213536,96.764702
2023-03-01,2,26.505825,97.46088
2023-09-01,2,25.679728,96.481155
2023-09-01,5,21.793826,95.343868
2023-11-01,34,19.674167,97.209444
2023-11-01,6,23.318701,93.761752
2023-11-01,4,20.179267,93.068563
2021-03-01,20,24.774342,96.363573
2022-10-01,5,21.778463,95.708192
2023-04-01,5,25.679728,96.481155
2023-04-01,2,25.679728,96.481155
2023-09-01,1,21.968699,94.665232
2023-09-01,2,13.976517,98.117931
2023-09-01,12,22.580831,95.834078
2023-11-01,1,17.62618,95.78861
2023-12-01,1,24.3506,94.80266
2023-12-01,1,21.911791,95.243136
2021-03-01,1,16.812627,96.17886
2021-04-01,2,16.956195,97.31287
2021-03-01,1,22.99814,94.032111
2023-09-01,4,24.864751,95.415249
2023-09-01,1,15.51341,97.85616
2023-11-01,8,22.310933,95.624231
2023-11-01,2,22.979572,97.151323
2021-04-01,1,24.265796,97.234668
2021-04-01,2,19.7381,96.20742
2021-04-01,1,21.936881,96.099927
2021-04-01,2,21.852485,96.069661
2022-10-01,3,23.069173,95.2171
2022-10-01,8,23.069173,95.2171
2023-04-01,2,25.679728,96.481155
2023-09-01,1,20.15,94.91667
2023-09-01,10,16.537659,98.14844
2023-11-01,1,22.979572,97.151323
2023-11-01,1,24.235603,96.063987
2021-04-01,1,23.95543,95.357323
2022-03-01,9,21.402305,94.580905
2022-07-01,4,20.922044,92.360793
2022-07-01,3,22.192188,98.377858
2022-07-01,5,22.488499,94.813546
2023-09-01,1,16.36824,98.558498
2023-10-01,10,22,98
2023-11-01,6,21.45745,95.391822
2023-12-01,4,20.6,93.2
2023-12-01,6,20.875369,92.529996
2021-04-01,1,21.852485,96.069661
2021-12-01,2,18.28652,95.75204
2021-12-01,1,23.760029,96.233117
2021-12-01,2,14.28707,98.279487
2021-12-01,4,22.790157,95.765001
2021-12-01,1,22.790157,95.765001
2021-12-01,1,22.790157,95.765001
2022-07-01,6,22.120754,95.165682
2022-07-01,1,16.79845,96.150408
2022-10-01,1,23.069173,95.2171
2023-04-01,6,25.679728,96.481155
2023-09-01,1,22.943258,95.371864
2023-09-01,1,22.850291,95.104417
2023-09-01,20,22.943258,95.371864
2023-11-01,21,19.674167,97.209444
2023-11-01,3,19.674167,97.209444
2023-11-01,2,23.812595,98.638092
2023-12-01,2,22.271944,96.22111
2021-04-01,1,18.064,97.445
2021-04-01,1,25.30543,96.935365
2021-04-01,3,25.679728,96.481155
2021-04-01,5,25.790228,98.325242
2021-04-01,5,25.679728,96.481155
2022-07-01,5,25.679728,96.481155
2022-07-01,2,16.848686,96.121471
2022-07-01,1,16.861651,96.147262
2022-10-01,2,19.58744,97.14706
2022-10-01,1,19.28195,96.1536
2022-10-01,1,18.979634,95.627167
2022-11-01,2,22.03853,95.826002
2022-11-01,4,22.37839,95.68533
2023-04-01,1,25.679728,96.481155
2023-11-01,1,21.361959,94.54755
2023-11-01,1,22.979572,97.151323
2023-11-01,2,16.554022,98.238231
2023-11-01,2,21.954845,93.116847
2021-04-01,3,23.173189,94.145293
2021-04-01,1,24.216633,94.312156
2021-04-01,12,23.25114,97.120372
2021-04-01,2,18.064,97.445
2021-04-01,1,18.064,97.445
2022-07-01,1,16.971066,96.064894
2022-11-01,10,23.812595,98.638092
2023-06-01,24,19.73971,97.079654
2023-06-01,2,21.45745,95.391822
2023-04-01,2,24.213536,96.764702
2023-04-01,2,23.626992,96.641867
2023-04-01,1,19.531482,97.046837
2023-11-01,4,22.147711,95.190864
2023-11-01,4,23.173189,94.145293
2023-12-01,60,22.96407,97.16126
2023-12-01,7,22.96407,97.16126
2021-04-01,2,17.333217,96.483395
2021-04-01,1,15.133405,97.826214
2021-04-01,3,14.09108,98.196143
2021-04-01,1,18.064,97.445
2021-06-01,4,19.73971,97.079654
2021-12-01,4,22.72342,95.23883
2021-12-01,2,16.883845,96.056418
2021-12-01,1,17.27186,95.826506
2021-11-01,2,16.880262,96.086839
2021-12-01,7,21.959283,96.1024
2022-07-01,5,21.997479,95.513824
2022-07-01,4,22.013483,95.628423
2022-07-01,3,22.00804,95.64769
2022-07-01,5,21.997479,95.513824
2022-07-01,51,25.679728,96.481155
2022-10-01,4,22,96.083333
2022-10-01,4,14.12455,98.10735
2022-11-01,7,21.997479,95.513824
2022-11-01,4,13.655645,98.340651
2022-11-01,2,18.22982,95.777065
2023-06-01,1,21.27608,94.88544
2023-06-01,2,22.580831,95.834078
2023-06-01,5,22.577867,95.806672
2023-04-01,1,19.29518,97.36824
2023-11-01,1,21.27608,94.88544
2023-11-01,1,20.416925,93.467111
2023-11-01,1,20.664303,93.237335
2021-04-01,1,24.216633,94.312156
2021-12-01,1,21.894982,96.106002
2021-12-01,2,22,96.083333
2021-12-01,1,22,96.083333
2021-12-01,1,21.990774,96.309892
2021-12-01,10,22.910565,94.667077
2021-12-01,10,22.910565,94.667077
2022-07-01,2,26.509765,96.712445
2022-07-01,25,18.860306,96.828987
2022-10-01,1,11.154931,99.046643
2022-11-01,7,23.304259,95.707707
2023-06-01,3,22.577867,95.806672
2021-04-01,2,24.521431,97.431576
2021-04-01,1,17.333217,96.483395
2021-04-01,1,24.216633,94.312156
2021-04-01,2,24.216633,94.312156
2021-12-01,2,22.910565,94.667077
2021-12-01,4,22.281,95.97942
2021-12-01,1,22.301326,95.766639
2021-12-01,3,23.069173,95.2171
2021-12-01,2,23.069173,95.2171
2021-12-01,2,22.87306,95.34425
2021-12-01,1,22.370025,94.788904
2022-03-01,10,24.752636,97.556118
2022-02-01,1,23.069173,95.2171
2022-06-01,7,18.629875,96.416399
2022-07-01,11,22.850291,95.104417
2023-06-01,3,19.7381,96.20742
2023-11-01,3,21.674599,94.882795
2023-11-01,2,13.90416,98.73524
2023-11-01,1,22.810777,94.074724
2021-04-01,1,21.959283,96.1024
2021-04-01,6,24.521431,97.431576
2021-04-01,17,24.521431,97.431576
2021-04-01,2,25.679728,96.481155
2021-06-01,3,22.910565,94.667077
2021-12-01,10,22.370025,94.788904
2021-12-01,20,22,95.616667
2021-12-01,1,21.968699,94.665232
2021-12-01,3,16.956195,97.31287
2021-12-01,10,16.36824,98.558498
2022-11-01,4,19.26302,97.06431
2023-06-01,2,18.642877,97.654157
2023-06-01,4,22.301326,95.766639
2021-04-01,1,16.812081,96.158365
2021-04-01,3,26.509765,96.712445
2021-04-01,2,22.920634,96.505949
2021-12-01,4,19.58969,97.20313
2021-12-01,4,19.711192,97.295318
2021-12-01,10,21.968699,94.665232
2021-12-01,5,22.910565,94.667077
2021-12-01,51,18.064,97.445
2022-02-01,3,22.61492,95.55986
2022-02-01,4,22.580831,95.834078
2022-07-01,3,24.213536,96.764702
2022-11-01,7,22.36857,95.785246
2022-11-01,2,22.40878,95.67467
2022-12-01,1,13.11676,98.63706
2023-06-01,8,21.27608,94.88544
2023-06-01,1,18.495737,95.550369
2023-11-01,6,22.125669,96.298212
2023-11-01,12,19,94.25
2021-04-01,5,25.958462,97.526011
2021-04-01,3,25.679728,96.481155
2021-04-01,1,21.45745,95.391822
2021-04-01,1,22.544621,97.03406
2021-12-01,8,16.36824,98.558498
2022-07-01,10,22.03853,95.826002
2022-07-01,10,23.173189,94.145293
2022-07-01,2,20.57923,94.65834
2022-07-01,3,20.050024,94.773472
2022-07-01,10,21.361959,94.54755
2022-07-01,2,19.754429,97.014054
2022-11-01,3,22.75624,95.46822
2022-11-01,1,22.77244,95.54668
2022-11-01,1,22.75547,95.56122
2023-06-01,1,22.0553,95.05546
2023-09-01,2,25.616667,96.316667
2023-11-01,2,23.788583,95.679642
2023-11-01,1,22.962994,97.751354
2021-04-01,2,23.993444,97.912752
2022-01-01,4,22.29642,95.42682
2022-01-01,2,22.271944,96.22111
2022-01-01,3,21.674599,94.882795
2022-07-01,2,22.149919,94.883721
2022-07-01,1,23.60177,98.46461
2022-11-01,3,22.84149,95.48435
2022-11-01,2,21.439827,93.762208
2022-11-01,6,21.439827,93.762208
2023-06-01,10,22.156507,95.726686
2023-06-01,5,21.9418,94.75005
2022-01-01,6,19.71082,97.17969
2022-01-01,1,19.711192,97.295318
2022-01-01,2,19.64248,97.20658
2022-01-01,3,22.635445,94.599628
2021-11-01,2,23.145821,93.533285
2021-11-01,1,21.56003,95.193129
2021-11-01,1,22.29642,95.42682
2021-11-01,2,22.301326,95.766639
2023-06-01,1,22.156507,95.726686
2023-06-01,20,22.20567,95.71881
2021-04-01,2,16.956195,97.31287
2021-04-01,1,21.936881,96.099927
2021-04-01,1,21.959283,96.1024
2021-04-01,14,22.774032,97.643929
2021-04-01,1,21.936881,96.099927
2022-01-01,30,22.910565,94.667077
2022-01-01,5,24.235603,96.063987
2022-01-01,10,23.173189,94.145293
2022-08-01,39,15.833678,98.244408
2022-08-01,4,23.972685,94.60673
2022-08-01,1,24.16799,94.888446
2022-08-01,20,24.16799,94.888446
2022-09-01,2,17.4351,96.88621
2022-09-01,2,23.41293,95.83709
2022-10-01,1,21.970801,95.746245
2023-06-01,2,22.759518,95.536341
2021-06-01,10,22.230414,94.944899
2021-06-01,20,22.206323,94.992997
2021-08-01,7,24.216633,94.312156
2022-02-01,3,24.63923,96.21638
2022-02-01,1,27.31326,97.257317
2022-01-01,11,21.795605,93.436685
2022-05-01,5,21.936881,96.099927
2022-07-01,6,21.96506,95.03061
2022-07-01,2,22.790157,95.765001
2022-07-01,7,23.304259,95.707707
2022-07-01,3,23.304259,95.707707
2022-07-01,2,22.790157,95.765001
2022-08-01,5,22.149919,94.883721
2022-08-01,3,22.370025,94.788904
2022-08-01,12,18.85609,94.24078
2022-08-01,2,13.014277,98.680465
2022-09-01,1,20.6,93.2
2022-09-01,1,20.586667,93.196389
2022-10-01,3,21.997479,95.513824
2023-06-01,3,22.120754,95.165682
2023-06-01,4,20.684097,94.438264
2023-06-01,1,20.493075,95.388576
2023-06-01,1,18.495737,95.550369
2023-06-01,1,13.655645,98.340651
2023-09-01,2,13.655645,98.340651
2023-09-01,3,13.655645,98.340651
2023-09-01,16,12.9755,98.64616
2023-09-01,4,12.92169,98.63773
2021-06-01,2,22,96.083333
2021-05-01,1,22,96.083333
2021-08-01,1,23.104216,95.257823
2021-08-01,1,16.79845,96.150408
2021-08-01,1,22.549555,93.381218
2022-04-01,15,21.927121,94.357104
2022-04-01,6,21.927121,94.357104
2022-08-01,3,16.554022,98.238231
2022-10-01,1,21.997479,95.513824
2022-10-01,2,22.35079,95.19091
2022-10-01,1,19.00468,96.22151
2022-04-01,5,19.00468,96.22151
2022-10-01,1,19.674167,97.209444
2022-11-01,1,22.790157,95.765001
2023-06-01,1,13.655645,98.340651
2023-06-01,1,13.63164,98.37602
2023-06-01,1,22.580831,95.834078
2023-06-01,2,14.174138,98.684095
2023-09-01,2,22.945343,96.427239
2023-11-01,1,20.484947,92.755714
2021-06-01,14,23.760029,96.233117
2021-06-01,30,24.215426,96.37562
2021-12-01,2,22.531636,94.065204
2021-12-01,2,22.531636,94.065204
2022-04-01,7,19.55112,97.13129
2022-04-01,5,21.791044,94.184035
2022-05-01,1,23.173189,94.145293
2022-08-01,1,16.554022,98.238231
2022-08-01,7,22.147711,95.190864
2022-08-01,4,21.911791,95.243136
2022-08-01,5,22.85489,95.58591
2022-10-01,1,16.971066,96.064894
2022-10-01,1,21.16981,95.99912
2022-10-01,2,19.711192,97.295318
2023-06-01,30,12.30199,99.16825
2023-06-01,2,21.674599,94.882795
2023-06-01,3,22.147711,95.190864
2023-06-01,3,22.433609,94.849105
2023-06-01,1,16.997601,96.133688
2023-09-01,2,22.945343,96.427239
2023-11-01,2,18.480828,96.436658
2023-11-01,1,23.173189,94.145293
2023-11-01,1,20.179267,93.068563
2023-11-01,1,20.922044,92.360793
2023-11-01,2,21.222425,94.21458
2021-08-01,5,24.099889,98.312316
2021-08-01,4,24.099889,98.312316
2021-12-01,5,22.531636,94.065204
2021-12-01,12,22.597965,94.130599
2021-12-01,12,19.7381,96.20742
2022-04-01,8,19.35267,97.19463
2022-04-01,5,22.147711,95.190864
2022-05-01,4,23.173189,94.145293
2022-05-01,10,24.215426,96.37562
2022-05-01,9,22.412343,95.083083
2022-08-01,1,16.917856,96.170004
2022-10-01,7,21.843386,94.935203
2022-10-01,10,22.147711,95.190864
2023-06-01,1,22.433609,94.849105
2023-06-01,10,21.45745,95.391822
2023-06-01,2,22.271944,96.22111
2023-06-01,2,16.595104,98.042668
2023-07-01,1,16.06138,97.99133
2023-07-01,3,22.147711,95.190864
2023-07-01,2,18.22982,95.777065
2023-08-01,4,22.56925,95.69818
2023-08-01,2,22.147711,95.190864
2023-08-01,2,22.56925,95.69818
2023-08-01,3,21.27608,94.88544
2023-08-01,3,21.361959,94.54755
2023-08-01,3,13.90416,98.73524
2023-08-01,4,16.06138,97.99133
2023-09-01,14,23.903222,95.782444
2023-09-01,1,24.752636,97.556118
2023-11-01,1,24.235603,96.063987
2023-11-01,1,22.936139,93.86699
2023-11-01,1,22.810777,94.074724
2023-11-01,1,22.810777,94.074724
2023-11-01,1,19.90897,93.99945
2021-08-01,15,22,98
2021-08-01,5,23.104216,95.257823
2021-08-01,1,23.104216,95.257823
2021-12-01,1,16.79558,96.32907
2021-12-01,50,16.686389,98.506111
2022-04-01,1,16.883845,96.056418
2022-04-01,10,16.9863,96.58759
2022-08-01,2,22.149919,94.883721
2022-08-01,6,21.33489,95.08438
2022-08-01,1,19.555138,97.611889
2022-10-01,1,21.937244,95.508292
2022-10-01,15,21.748111,95.307125
2022-10-01,6,21.28026,95.44441
2022-09-01,6,23.95543,95.357323
2023-06-01,5,21.54235,95.53351
2023-06-01,7,25.679728,96.481155
2023-08-01,3,17.4351,96.88621
2023-08-01,2,22.766764,95.626003
2023-11-01,3,23.574375,98.076855
2023-11-01,2,23.957135,98.129121
2021-08-01,1,16.79845,96.150408
2021-08-01,4,22.967835,97.794534
2021-08-01,17,24.099889,98.312316
2021-12-01,102,24.099889,98.312316
2022-03-01,13,23.95543,95.357323
2022-03-01,2,21.685087,95.708997
2022-05-01,5,21.476844,93.722247
2022-04-01,2,22.66607,95.54848
2022-05-01,1,22.740409,95.457548
2022-08-01,1,16.971066,96.064894
2022-08-01,3,20.586667,93.196389
2022-08-01,1,21.1366,92.3282
2022-08-01,5,22.572882,94.525057
2022-09-01,13,20.922044,92.360793
2022-09-01,4,21.92786,95.35974
2022-10-01,6,21.54005,95.36111
2022-09-01,8,23.702184,94.591836
2022-09-01,4,13.924376,98.163883
2022-09-01,3,15.34365,97.932579
2023-06-01,2,16.953725,95.971864
2023-06-01,1,23.173189,94.145293
2023-11-01,6,21.556367,96.221967
2023-11-01,1,22.271944,96.22111
2023-11-01,1,23.86827,97.992156
2023-11-01,1,22.989489,97.938218
2023-11-01,3,23.30941,98.231553
2023-11-01,1,18.345696,96.857289
2021-08-01,7,19.711192,97.295318
2021-08-01,1,21.45745,95.391822
2021-09-01,8,23.705275,98.034294
2022-08-01,16,23.85056,96.08277
2022-08-01,3,23.81309,96.11478
2022-08-01,15,22.945343,96.427239
2022-09-01,3,25.616772,97.861874
2022-10-01,2,16.446068,98.615824
2022-10-01,22,12.915373,98.635058
2022-10-01,3,13.924376,98.163883
2022-10-01,5,22.488499,94.813546
2022-10-01,4,21.96506,95.03061
2023-06-01,2,22.195426,95.230565
2023-12-01,1,16.537659,98.14844
2023-12-01,1,16.537659,98.14844
2023-12-01,1,16.537659,98.14844
2023-12-01,2,18.009695,97.020268
2021-08-01,6,23.173189,94.145293
2021-09-01,25,23.95543,95.357323
2022-04-01,1,19.26302,97.06431
2022-04-01,1,19.26302,97.06431
2022-04-01,2,19.26302,97.06431
2022-08-01,2,18.06747,96.84006
2022-10-01,1,15.34365,97.932579
2022-03-01,2,15.34365,97.932579
2022-10-01,17,21.626114,94.454312
2022-10-01,10,22.120754,95.165682
2023-12-01,1,20.21106,92.85285
2023-12-01,3,22.149919,94.883721
2023-12-01,1,17.892067,96.755961
2023-12-01,1,20.416925,93.467111
2023-12-01,1,16.956195,97.31287
2023-12-01,1,20.922044,92.360793
2023-12-01,1,21.85488,95.65099
2021-04-01,8,14.09108,98.196143
2021-08-01,7,21.32517,94.37712
2021-09-01,20,19.946964,96.855525
2021-09-01,1,19.58744,97.14706
2022-04-01,2,19.711192,97.295318
2022-04-01,68,19.26302,97.06431
2022-04-01,2,19.26302,97.06431
2022-04-01,2,19.29239,97.22404
2022-08-01,1,20.61574,93.22213
2022-10-01,2,21.732113,96.105652
2022-10-01,3,16.34509,98.65511
2022-10-01,1,16.34509,98.65511
2022-10-01,8,22.790157,95.765001
2022-10-01,5,15.34365,97.932579
2022-09-01,3,16.06138,97.99133
2023-09-01,1,23.991149,95.756421
2023-09-01,1,23.173189,94.145293
2023-12-01,1,23.975596,97.978006
2023-12-01,1,22.147711,95.190864
2021-08-01,7,19.711192,97.295318
2021-08-01,5,16.537659,98.14844
2021-09-01,12,19.58744,97.14706
2021-09-01,9,23.173189,94.145293
2021-09-01,3,23.173189,94.145293
2021-09-01,18,22.84529,94.35163
2022-10-01,2,16.06138,97.99133
2023-07-01,37,22.880264,96.095447
2023-07-01,8,21.376475,93.966364
2023-07-01,1,21.71892,95.29385
2023-09-01,7,24.215426,96.37562
2021-06-01,2,25.679728,96.481155
2021-07-01,5,24.942261,96.313449
2021-09-01,2,22.147711,95.190864
2021-12-01,2,21.50504,94.13028
2022-03-01,393,17.5,97.75
2023-07-01,5,21.962241,95.063386
2023-07-01,2,22.56925,95.69818
2023-07-01,11,15.833678,98.244408
2023-07-01,10,13.655645,98.340651
2023-07-01,13,19.754429,97.014054
2023-09-01,1,21.968699,94.665232
2021-07-01,2,25.312833,97.684044
2021-07-01,8,23.957135,98.129121
2021-07-01,2,23.574375,98.076855
2022-04-01,30,21.968699,94.665232
2022-04-01,6,17.7,97.7
2022-09-01,1,21.666,94.6747
2023-07-01,1,23.957135,98.129121
2023-10-01,29,24.78206,97.56247
2021-06-01,3,21.793826,95.343868
2021-06-01,1,21.793826,95.343868
2021-07-01,7,21.361959,94.54755
2022-10-01,12,21.147273,95.139992
2023-01-01,8,16.06138,97.99133
2022-09-01,1,20.67002,97.03846
2021-05-01,1,24.11971,97.294235
2021-05-01,3,24.521431,97.431576
2021-05-01,1,21.361959,94.54755
2021-05-01,1,21.361959,94.54755
2021-07-01,1,21.361959,94.54755
2022-10-01,80,24.60359,97.35885
2022-10-01,31,21.791044,94.184035
2023-01-01,3,22.37561,95.15842
2023-08-01,2,18.480828,96.436658
2023-08-01,2,18.480828,96.436658
2023-08-01,3,25.30543,96.93537
2023-08-01,4,22.120754,95.165682
2023-08-01,2,22.301326,95.766639
2023-09-01,1,21.911791,95.243136
2023-09-01,2,24.235603,96.063987
2023-09-01,2,22.597965,94.130599
2021-05-01,4,22.640507,93.601841
2021-05-01,4,22.640507,93.601841
2021-05-01,5,18.82079,95.221394
2021-05-01,1,22.640507,93.601841
2021-05-01,24,23.574375,98.076855
