id,year,value
4130,2025,287866
7599,2025,222349
6614,2025,159430
6301,2025,51356
6391,2025,74398
313,2025,198107
7206,2025,82822
7310,2025,184443
2203,2025,75491
7742,2025,273823
3823,2025,74953
2506,2025,53913
8084,2025,71227
5402,2025,54337
4593,2025,92243
7979,2025,340058
5844,2025,483239
8322,2025,94469
2431,2025,154665
8182,2025,80942
497,2025,257136
640,2025,1527393
188,2025,187007
11,2025,121467
349,2025,166922
887,2025,59261
1119,2025,95462
174,2025,56552
1004,2025,86187
1441,2025,121552
1231,2025,93347
485,2025,132879
762,2025,107186
1337,2025,413223
337,2025,65292
628,2025,54768
202,2025,1314663
784,2025,109926
1024,2025,412725
30,2025,91441
508,2025,112027
907,2025,170683
1139,2025,71283
361,2025,109096
651,2025,77048
3159,2025,50142
3101,2025,62526
3272,2025,977496
3042,2025,210592
2862,2025,98341
1450,2025,66737
1241,2025,258440
1904,2025,572154
2300,2025,68569
897,2025,620622
1347,2025,350281
2451,2025,197033
3216,2025,490968
1641,2025,127203
2732,2025,470685
1820,2025,73072
1548,2025,117015
2223,2025,195273
2597,2025,213644
3327,2025,66340
2983,2025,71020
1129,2025,67700
3433,2025,306990
773,2025,60851
1987,2025,10580241
3380,2025,51115
1731,2025,78217
186,2025,93918
2665,2025,71535
2923,2025,55056
2526,2025,70055
495,2025,471521
2798,2025,274639
3539,2025,79726
3486,2025,132897
347,2025,201523
3592,2025,327582
12,2025,82354
2065,2025,158938
2376,2025,61293
1014,2025,949018
638,2025,106647
2144,2025,59474
885,2025,70297
2059,2025,1445721
3038,2025,88462
2791,2025,86582
4713,2025,655836
1117,2025,565522
2444,2025,129445
1980,2025,60144
3640,2025,52104
3588,2025,415103
1229,2025,86025
2293,2025,83395
5808,2025,52363
3535,2025,276785
5717,2025,214823
2855,2025,272890
2917,2025,54350
4857,2025,72564
5465,2025,870291
3268,2025,147247
4140,2025,87376
3880,2025,129258
5216,2025,76610
5186,2025,75541
5330,2025,61747
4602,2025,67224
5062,2025,3044564
5914,2025,50188
5438,2025,231649
4341,2025,132572
627,2025,953092
5852,2025,1546026
5786,2025,122643
5094,2025,136788
4996,2025,196045
2138,2025,80541
2978,2025,124893
5764,2025,498098
5594,2025,64554
4565,2025,78366
760,2025,52305
5357,2025,341172
4454,2025,717038
4528,2025,165643
5544,2025,56491
5492,2025,77829
4303,2025,74210
4379,2025,103858
5693,2025,78401
5644,2025,121363
171,2025,103599
4785,2025,276662
3429,2025,172200
3691,2025,614898
4264,2025,323308
5934,2025,50767
2369,2025,24735305
5411,2025,134181
2519,2025,56427
4821,2025,97006
5954,2025,73890
5519,2025,73883
4417,2025,338596
4098,2025,110690
3212,2025,85352
3155,2025,62189
1812,2025,194872
2216,2025,146890
5302,2025,92066
5246,2025,57912
5274,2025,145754
5125,2025,179454
4055,2025,73288
5873,2025,244050
1723,2025,55020
5741,2025,99863
1439,2025,199295
3482,2025,67796
1540,2025,87643
3925,2025,70751
4491,2025,140388
1002,2025,106046
4962,2025,58122
484,2025,124003
2590,2025,87805
3740,2025,85007
4224,2025,79087
3834,2025,276250
3969,2025,213846
5830,2025,71381
3097,2025,106482
4182,2025,152174
4749,2025,69282
4892,2025,98914
1633,2025,108463
5619,2025,119057
4676,2025,186310
5384,2025,285095
5569,2025,78207
3376,2025,57924
5156,2025,151705
5894,2025,303614
2658,2025,71377
3787,2025,98259
1897,2025,198673
4012,2025,65090
5029,2025,127727
3323,2025,179041
2725,2025,145893
1335,2025,107267
5669,2025,98620
335,2025,105229
4927,2025,67974
4639,2025,513813
3344,2025,51141
4240,2025,288641
3397,2025,133022
1852,2025,266908
4394,2025,51377
3002,2025,164337
2620,2025,107088
4029,2025,53844
2093,2025,384985
1935,2025,209918
2881,2025,95730
1673,2025,55100
399,2025,94196
2549,2025,73692
2172,2025,64117
2818,2025,53229
2249,2025,82099
2942,2025,865777
3758,2025,165834
685,2025,93416
3608,2025,699015
3710,2025,62109
937,2025,76676
1275,2025,54448
3120,2025,582659
816,2025,67140
4280,2025,300013
3897,2025,67282
3502,2025,145771
2401,2025,90669
2014,2025,59440
3061,2025,60303
1167,2025,60401
3449,2025,50606
1381,2025,494839
4318,2025,51468
3289,2025,67138
3851,2025,174122
2754,2025,58130
4199,2025,187574
4072,2025,72316
3234,2025,318955
4157,2025,53879
241,2025,58692
4115,2025,65194
71,2025,300314
1053,2025,83293
3942,2025,70695
2325,2025,55947
3555,2025,52153
2476,2025,166921
3178,2025,100761
3660,2025,1882756
1763,2025,51830
3805,2025,53038
1580,2025,508528
2687,2025,72215
4356,2025,57576
544,2025,133925
3986,2025,62058
375,2025,213171
519,2025,97426
660,2025,142227
1145,2025,105073
38,2025,133455
217,2025,1913798
1030,2025,990433
914,2025,60918
792,2025,97435
8263,2025,82175
8249,2025,64959
8221,2025,83901
8242,2025,681030
141,2025,2193708
460,2025,52154
603,2025,79244
737,2025,111390
307,2025,77887
2723,2025,62758
1631,2025,72223
3923,2025,82984
3878,2025,3263221
3320,2025,665772
1721,2025,428378
2057,2025,690333
1115,2025,236384
2136,2025,103243
168,2025,65447
2915,2025,2334446
2214,2025,1517299
758,2025,153631
2367,2025,128525
3689,2025,98680
3585,2025,261543
625,2025,178424
2789,2025,296323
1978,2025,171268
1333,2025,98184
2656,2025,1441495
3373,2025,63656
3426,2025,62593
3209,2025,53796
883,2025,131457
1227,2025,59702
2291,2025,164566
1437,2025,69489
2442,2025,74673
3153,2025,74313
2517,2025,637082
3479,2025,99309
3095,2025,237707
2588,2025,238374
1000,2025,56049
482,2025,54846
3265,2025,382368
1538,2025,145127
332,2025,22490482
3738,2025,52998
1810,2025,74556
2853,2025,147975
2976,2025,60695
3532,2025,66048
3785,2025,881858
3036,2025,62256
1895,2025,230065
3638,2025,150276
3832,2025,87200
572,2025,61255
101,2025,52977
426,2025,422035
272,2025,59285
709,2025,84072
95,2025,117918
2405,2025,128303
830,2025,101425
1177,2025,54468
2176,2025,96938
1856,2025,226778
2758,2025,160688
2329,2025,1909536
2480,2025,92820
948,2025,310650
2822,2025,268757
1390,2025,251285
701,2025,81735
2624,2025,69669
2691,2025,225126
2553,2025,275840
417,2025,163471
2097,2025,69638
1768,2025,143613
2253,2025,188227
1586,2025,58850
561,2025,81597
1285,2025,132037
1677,2025,58960
1939,2025,85818
262,2025,319240
2018,2025,65113
1063,2025,61928
1490,2025,126369
7608,2025,54374
7678,2025,161246
7598,2025,78963
3242,2025,53517
6580,2025,116897
4585,2025,52296
7726,2025,167066
5370,2025,63457
1593,2025,254797
5751,2025,178555
7844,2025,55955
4944,2025,94872
6791,2025,524085
7628,2025,57074
4979,2025,69433
6334,2025,63538
6244,2025,123104
5315,2025,75219
7556,2025,502491
5077,2025,113372
6896,2025,74529
3903,2025,363411
5343,2025,68423
7165,2025,66297
7567,2025,55449
7522,2025,72239
6611,2025,99877
7588,2025,169941
7781,2025,198448
4732,2025,51103
5140,2025,58272
7708,2025,85087
1861,2025,132520
6352,2025,57328
6686,2025,84991
6926,2025,80972
6836,2025,67575
6436,2025,59760
5555,2025,456304
7269,2025,794411
1773,2025,291159
5943,2025,139054
7668,2025,54205
6298,2025,58840
7771,2025,220419
7001,2025,68893
7043,2025,136680
6280,2025,98392
4548,2025,171045
3510,2025,160893
6190,2025,97732
5963,2025,167354
3128,2025,61797
6262,2025,116537
6226,2025,83604
7510,2025,53574
6671,2025,100469
7744,2025,442807
7438,2025,61831
4035,2025,372200
3010,2025,65327
6484,2025,586811
5774,2025,51698
86,2025,436555
2181,2025,267542
5045,2025,59920
7230,2025,64084
6020,2025,91940
6957,2025,198601
5923,2025,1132941
7534,2025,470175
7808,2025,543422
7347,2025,63945
6851,2025,207485
5679,2025,322377
6115,2025,130679
6866,2025,64200
6806,2025,70107
2102,2025,65434
3764,2025,104885
831,2025,157498
7799,2025,196243
7295,2025,64491
3948,2025,226622
4247,2025,125191
5109,2025,783125
7648,2025,569604
5478,2025,68839
4875,2025,60347
6701,2025,104627
6881,2025,55174
7412,2025,139073
3457,2025,291098
5861,2025,67066
7699,2025,90893
5703,2025,70569
6641,2025,58166
4286,2025,281568
3992,2025,54623
2558,2025,71262
6911,2025,57279
7790,2025,66329
7217,2025,317107
6942,2025,717618
5424,2025,126481
7256,2025,180421
7638,2025,64691
7204,2025,79658
4437,2025,73620
5840,2025,79479
6172,2025,95033
7689,2025,56044
2485,2025,14524753
263,2025,277693
4400,2025,98152
6500,2025,498625
7853,2025,87297
6388,2025,234831
6532,2025,156819
6716,2025,127052
7425,2025,71458
5882,2025,105311
6452,2025,167137
7450,2025,195090
4622,2025,1196944
7057,2025,206030
3351,2025,63884
5655,2025,95483
5200,2025,91856
7618,2025,298733
3857,2025,68073
4768,2025,241011
7486,2025,1331432
7308,2025,66832
7126,2025,65574
7282,2025,55019
7399,2025,80502
2258,2025,106427
2629,2025,79417
6761,2025,98651
7462,2025,975485
3666,2025,118402
7113,2025,426263
7321,2025,109064
2827,2025,294739
7191,2025,60770
4511,2025,52865
5505,2025,449851
7139,2025,71616
1287,2025,227487
2889,2025,400335
6420,2025,58307
423,2025,158713
705,2025,89538
6153,2025,214212
7658,2025,302890
3297,2025,68253
4474,2025,53792
5012,2025,1065880
7545,2025,127090
4121,2025,466086
6987,2025,67889
568,2025,4736499
5630,2025,58465
7099,2025,95367
6626,2025,52273
6468,2025,955599
5397,2025,299262
6596,2025,83714
5903,2025,771355
4910,2025,81832
2950,2025,100132
6972,2025,72442
3069,2025,128005
1495,2025,138423
7474,2025,93929
7360,2025,52209
5170,2025,137913
5530,2025,104157
4840,2025,64041
1393,2025,297177
5451,2025,188405
4205,2025,101831
5796,2025,376062
7071,2025,246269
6564,2025,114073
5230,2025,142096
6208,2025,113120
4804,2025,231897
4659,2025,314026
5287,2025,63589
7386,2025,61122
6370,2025,180938
7498,2025,477632
5259,2025,57523
6821,2025,62007
3563,2025,356025
1684,2025,366542
7373,2025,602535
7015,2025,880583
7753,2025,262433
6058,2025,387698
6656,2025,52906
7717,2025,63144
7817,2025,132049
1179,2025,69599
1065,2025,160929
6516,2025,356422
4078,2025,251498
7835,2025,455141
5727,2025,137545
5982,2025,655020
2763,2025,268759
6077,2025,219451
4362,2025,879892
3716,2025,51976
6548,2025,78120
7762,2025,180470
3615,2025,553086
3811,2025,72403
7152,2025,1148237
4163,2025,75172
6134,2025,122344
4696,2025,59085
5605,2025,284892
7029,2025,53080
7862,2025,127955
5580,2025,55998
5818,2025,60512
2334,2025,259528
2410,2025,71376
7735,2025,130193
3186,2025,107218
7178,2025,68142
7872,2025,132454
4324,2025,136735
6001,2025,77447
7085,2025,82200
949,2025,66483
3404,2025,89276
6731,2025,90658
6404,2025,86875
6096,2025,161368
6746,2025,69153
7578,2025,70458
7334,2025,60980
6776,2025,56965
6316,2025,321680
7826,2025,87609
2023,2025,103537
1944,2025,85532
2696,2025,191350
7243,2025,53112
6039,2025,84257
715,2025,50465
580,2025,1483711
435,2025,75461
280,2025,155984
112,2025,337963
4985,2025,92930
5018,2025,57355
5083,2025,54459
5051,2025,142023
62,2025,148144
2194,2025,117510
2498,2025,86357
2640,2025,68336
3414,2025,725760
3080,2025,68881
1873,2025,150574
3361,2025,98153
3196,2025,70670
290,2025,104984
1198,2025,54483
3677,2025,67730
2961,2025,6916417
3138,2025,170406
1608,2025,244064
1787,2025,481818
2707,2025,55533
1411,2025,50024
1957,2025,52316
2036,2025,195152
3520,2025,2335647
3625,2025,88079
1698,2025,236744
2773,2025,302534
1304,2025,173257
1086,2025,4284080
2347,2025,59983
2271,2025,497246
1513,2025,1692152
728,2025,1432287
2838,2025,216530
3573,2025,56992
2423,2025,60206
3467,2025,51473
592,2025,107686
2571,2025,60206
3253,2025,93951
123,2025,553389
2115,2025,197665
2900,2025,83409
447,2025,118653
3021,2025,257466
855,2025,208320
3308,2025,109514
972,2025,92729
909,2025,66142
1357,2025,88224
2153,2025,78909
33,2025,3852475
653,2025,73349
1740,2025,60514
1460,2025,237795
1140,2025,73206
510,2025,52753
2074,2025,99942
1650,2025,412347
2604,2025,64882
2231,2025,200327
2307,2025,69037
1557,2025,193553
205,2025,553170
2458,2025,69485
1995,2025,85278
1025,2025,270413
1913,2025,61282
2533,2025,241254
364,2025,521678
786,2025,152397
1829,2025,1151552
2383,2025,85206
1251,2025,282751
556,2025,1121410
696,2025,70139
1282,2025,130084
1174,2025,66017
1388,2025,59527
1585,2025,51170
1489,2025,199431
1061,2025,79249
255,2025,262324
945,2025,61476
89,2025,77043
412,2025,59018
826,2025,63182
1027,2025,345988
41,2025,1935761
1358,2025,57009
370,2025,78176
1142,2025,249485
1252,2025,140949
911,2025,75708
212,2025,99588
789,2025,200865
656,2025,73321
514,2025,77440
329,2025,878551
165,2025,4963998
691,2025,59336
80,2025,288533
944,2025,216740
406,2025,54146
824,2025,76161
249,2025,55695
550,2025,65278
73,2025,246671
244,2025,82053
175,2025,131149
3081,2025,55414
302,2025,53651
3956,2025,73799
1877,2025,420281
3252,2025,186328
2197,2025,111063
457,2025,144717
3022,2025,291630
2573,2025,167119
1204,2025,363753
4042,2025,232410
977,2025,51339
3360,2025,86959
3726,2025,62832
3139,2025,427013
2500,2025,141522
2274,2025,126897
3820,2025,61629
133,2025,60829
1517,2025,64491
3572,2025,51282
3626,2025,128709
3676,2025,116325
3866,2025,179699
3999,2025,94975
1791,2025,64413
3519,2025,109372
3911,2025,63410
1960,2025,1593542
2118,2025,87245
3466,2025,67715
1092,2025,103725
2642,2025,61092
1310,2025,109094
3307,2025,257209
860,2025,461302
3773,2025,110330
734,2025,61062
3413,2025,54213
2775,2025,299906
2901,2025,51942
3197,2025,4399430
4085,2025,99225
2425,2025,134109
600,2025,67656
2039,2025,56221
2709,2025,87475
2839,2025,71390
2350,2025,72743
1612,2025,54242
1415,2025,53162
1702,2025,115035
2962,2025,314824
4396,2025,106130
697,2025,83398
3454,2025,52024
2556,2025,496295
558,2025,98805
4119,2025,59321
5106,2025,143723
2694,2025,218046
4470,2025,52537
3946,2025,57324
413,2025,4508921
4359,2025,255900
4544,2025,441204
3762,2025,112185
3990,2025,120401
1587,2025,63277
4161,2025,196763
825,2025,54305
5227,2025,3177927
5008,2025,342930
4655,2025,66624
5422,2025,57063
3809,2025,210428
5137,2025,91442
3714,2025,773229
4975,2025,57091
2099,2025,58021
4076,2025,144161
1767,2025,179907
2020,2025,661220
5395,2025,91697
3664,2025,7077175
5503,2025,101465
5368,2025,292211
1941,2025,111872
3126,2025,51039
3348,2025,69746
2254,2025,271078
4203,2025,1300816
3239,2025,96516
2887,2025,54944
4692,2025,164049
1858,2025,125644
3855,2025,214770
5074,2025,277281
2407,2025,67923
946,2025,56426
5197,2025,69995
4507,2025,522402
259,2025,52497
5476,2025,53958
4033,2025,102374
4940,2025,209906
3613,2025,68683
3184,2025,140960
3507,2025,95908
2330,2025,165100
5167,2025,104558
1678,2025,62425
3401,2025,119589
1281,2025,259665
1493,2025,70045
4581,2025,182141
5285,2025,67291
5041,2025,451786
4244,2025,1836166
3067,2025,244390
2948,2025,157921
4321,2025,99222
3294,2025,220723
4764,2025,74462
2761,2025,149742
2627,2025,54573
4871,2025,105105
2483,2025,145930
5449,2025,83225
3008,2025,157462
1060,2025,239943
4618,2025,52723
5313,2025,52587
1173,2025,101507
4433,2025,1298512
5341,2025,57552
92,2025,56039
5257,2025,58703
2825,2025,87980
3901,2025,64637
3560,2025,257093
4283,2025,92396
4800,2025,179869
2177,2025,52291
1387,2025,111039
4836,2025,220586
4728,2025,146921
4906,2025,62641
1950,2025,50577
108,2025,57599
2415,2025,50825
1189,2025,173688
2188,2025,81294
276,2025,53609
2029,2025,82794
1867,2025,114546
1076,2025,391311
1296,2025,92637
2340,2025,270167
1691,2025,82943
1505,2025,53589
960,2025,111183
2265,2025,59267
2564,2025,212131
2491,2025,77341
1403,2025,581444
1600,2025,123623
2109,2025,330053
713,2025,105661
1780,2025,424731
431,2025,140376
576,2025,130598
842,2025,228087
1146,2025,272920
4232,2025,137450
3889,2025,177270
4611,2025,54823
2462,2025,124884
4537,2025,397948
4107,2025,156472
3843,2025,52412
2311,2025,69556
1561,2025,105008
5068,2025,3982704
4648,2025,53996
4021,2025,741795
3701,2025,155460
4350,2025,112274
5002,2025,78325
4685,2025,141153
2741,2025,81541
3387,2025,55683
3334,2025,74828
511,2025,65083
1833,2025,54515
1654,2025,117874
2931,2025,241778
4191,2025,230220
2235,2025,93583
1744,2025,63756
4426,2025,69221
4463,2025,146830
1255,2025,63595
3050,2025,90460
2674,2025,255506
5221,2025,129352
3546,2025,367226
5131,2025,100259
3934,2025,70607
1464,2025,127456
4829,2025,53884
4864,2025,59078
3493,2025,88392
1999,2025,186850
208,2025,54621
654,2025,381670
2806,2025,148283
4721,2025,138241
4149,2025,160136
36,2025,60597
3440,2025,5583601
2078,2025,146365
4934,2025,76732
2870,2025,161269
5161,2025,140289
3978,2025,78239
4312,2025,330966
3224,2025,521854
1362,2025,91289
2387,2025,214566
3279,2025,63249
5191,2025,473499
4273,2025,288215
4757,2025,90594
3750,2025,86666
2536,2025,149379
1917,2025,82824
4969,2025,53746
5100,2025,212510
366,2025,357753
3599,2025,211730
1031,2025,52223
2157,2025,699504
2991,2025,59508
4793,2025,147856
787,2025,68920
5035,2025,264025
3796,2025,160317
3167,2025,127635
4500,2025,65581
3650,2025,67123
4574,2025,1390045
3109,2025,323201
915,2025,289688
4899,2025,67040
4064,2025,246663
4388,2025,585533
2509,2025,101464
749,2025,96788
991,2025,53715
2048,2025,77273
2283,2025,147618
2206,2025,55232
1802,2025,56941
874,2025,346263
1623,2025,69756
154,2025,200544
2434,2025,156093
1530,2025,785519
1106,2025,71795
1713,2025,102855
1429,2025,292019
1324,2025,57474
318,2025,59876
1218,2025,74671
2359,2025,62909
615,2025,5223838
1887,2025,57773
1969,2025,87732
2127,2025,59292
471,2025,106641
1402,2025,1105567
1297,2025,55158
284,2025,319915
438,2025,1038285
962,2025,405079
846,2025,52460
1190,2025,59803
1599,2025,53506
117,2025,601421
719,2025,63892
1077,2025,206378
584,2025,91980
1504,2025,64720
3456,2025,68463
4207,2025,98977
3350,2025,102475
3296,2025,91879
3859,2025,90136
2333,2025,75717
3241,2025,581730
5110,2025,217071
3509,2025,175365
3562,2025,63854
4586,2025,54873
4841,2025,143516
2557,2025,90760
4733,2025,201443
3813,2025,67527
4401,2025,59341
5046,2025,81036
4123,2025,115742
4248,2025,59229
2826,2025,633077
4325,2025,6809355
5260,2025,317258
4037,2025,659964
5398,2025,85386
5171,2025,60291
4911,2025,232808
4512,2025,61621
3717,2025,61566
5078,2025,111593
2762,2025,537169
2628,2025,74501
5316,2025,238164
3905,2025,106038
3994,2025,81652
953,2025,52998
1943,2025,188089
4438,2025,148016
102,2025,233696
5201,2025,71054
1068,2025,119375
3765,2025,211073
5141,2025,93827
707,2025,107305
2695,2025,118002
4363,2025,101353
3616,2025,105089
4623,2025,64529
5425,2025,60462
5371,2025,163304
4549,2025,74314
5704,2025,94312
1497,2025,58426
4080,2025,77096
4475,2025,136473
5556,2025,114639
3950,2025,71506
5752,2025,133847
1860,2025,381286
5531,2025,390525
1772,2025,694415
5344,2025,101792
3127,2025,110134
270,2025,103215
3185,2025,92381
4660,2025,431504
1591,2025,52744
2022,2025,162220
5506,2025,115907
2888,2025,207693
3667,2025,116751
3068,2025,51033
425,2025,50322
5288,2025,155057
2409,2025,950803
5656,2025,517023
4697,2025,253166
1181,2025,59591
1683,2025,121337
5452,2025,74300
836,2025,278467
5680,2025,158041
4980,2025,149480
2949,2025,123628
4805,2025,252344
2484,2025,83550
2180,2025,58343
4769,2025,81177
5013,2025,98407
5581,2025,180082
4287,2025,61859
5479,2025,486586
5631,2025,90525
5728,2025,62788
2101,2025,160281
1288,2025,64756
570,2025,140692
3009,2025,64572
2257,2025,172622
3403,2025,72442
4165,2025,184761
4876,2025,403988
5606,2025,143044
1394,2025,71493
4945,2025,157497
5231,2025,69133
29,2025,252581
235,2025,50436
1762,2025,53246
1380,2025,52213
66,2025,562945
1851,2025,130076
394,2025,103402
812,2025,64131
1051,2025,83305
681,2025,91993
540,2025,318242
1166,2025,85414
1672,2025,1500093
1579,2025,67151
1934,2025,65813
1482,2025,134252
1274,2025,104382
935,2025,96017
1376,2025,56190
1046,2025,333021
930,2025,206716
808,2025,72704
676,2025,68276
60,2025,436587
231,2025,293509
1575,2025,148486
1847,2025,93677
536,2025,74950
390,2025,53235
1270,2025,69817
1930,2025,70630
1161,2025,72691
1478,2025,67987
1758,2025,103553
1668,2025,689657
3244,2025,80566
849,2025,54836
1865,2025,61886
3130,2025,78678
3299,2025,59741
2027,2025,50624
2632,2025,80163
3072,2025,235085
2262,2025,57720
2892,2025,93733
1948,2025,61865
965,2025,73577
1601,2025,2922277
2489,2025,80125
2699,2025,126811
442,2025,86952
2185,2025,128642
3013,2025,259771
1404,2025,4287746
1193,2025,75835
1690,2025,374643
2338,2025,79772
2106,2025,940460
1299,2025,51092
722,2025,122610
287,2025,95601
2830,2025,68981
119,2025,591300
1080,2025,60550
2766,2025,176339
2414,2025,51980
1506,2025,69805
3188,2025,289200
2953,2025,237106
2562,2025,64888
1779,2025,62104
587,2025,120050
1708,2025,59751
1965,2025,67184
1797,2025,90998
2279,2025,56489
1212,2025,1440787
2430,2025,64200
1100,2025,183812
465,2025,69503
985,2025,125054
2355,2025,73639
2044,2025,51700
1318,2025,69161
868,2025,204088
2505,2025,184502
2577,2025,55391
147,2025,58658
743,2025,89781
1423,2025,84507
609,2025,72014
1524,2025,120548
2202,2025,79821
1882,2025,52744
1618,2025,66024
2123,2025,96958
312,2025,76693
2209,2025,97791
3964,2025,75480
2971,2025,79378
160,2025,626629
324,2025,112713
2848,2025,297276
1973,2025,58934
3528,2025,407059
3874,2025,62932
619,2025,77135
1110,2025,78800
3685,2025,274613
3581,2025,56897
2286,2025,18180280
475,2025,175646
2362,2025,378160
3781,2025,55782
3261,2025,73495
4135,2025,65415
2052,2025,232416
4093,2025,60665
3475,2025,219863
1626,2025,105331
2910,2025,151713
3316,2025,50265
1432,2025,70931
3828,2025,80097
3031,2025,238411
3205,2025,68108
2512,2025,60742
2131,2025,90351
995,2025,189643
2583,2025,211344
753,2025,67504
1533,2025,389376
3148,2025,66758
1221,2025,126669
1805,2025,81268
3369,2025,71127
4007,2025,71470
4221,2025,74389
4050,2025,62237
2718,2025,99411
3090,2025,102065
3634,2025,213186
1890,2025,86952
2437,2025,126423
3734,2025,133416
1716,2025,52916
1327,2025,100444
2651,2025,146811
2784,2025,72063
4179,2025,191866
3422,2025,139189
878,2025,95103
3919,2025,113021
172,2025,345038
1568,2025,83218
1661,2025,116005
1369,2025,102412
923,2025,184404
669,2025,209755
52,2025,83207
223,2025,242985
1263,2025,192544
528,2025,157390
801,2025,2415011
382,2025,65795
1154,2025,112354
1039,2025,197651
1840,2025,70294
1751,2025,57869
1471,2025,97692
1924,2025,61922
360,2025,115936
26,2025,478107
199,2025,96840
65,2025,54650
1049,2025,176615
679,2025,75361
1163,2025,57974
1480,2025,121222
1670,2025,161227
538,2025,129170
1760,2025,229253
2247,2025,51255
234,2025,63407
1577,2025,78904
393,2025,82581
2474,2025,52832
2399,2025,140693
1932,2025,65408
933,2025,74615
2012,2025,80743
2323,2025,91293
1272,2025,59176
2170,2025,608293
811,2025,57189
1849,2025,495877
2091,2025,63600
1378,2025,2473428
738,2025,86612
1095,2025,1218323
306,2025,97420
1315,2025,52825
863,2025,211569
459,2025,65593
604,2025,63426
1209,2025,280172
1420,2025,246914
139,2025,66210
980,2025,83248
5750,2025,593872
6387,2025,243388
4243,2025,164416
6152,2025,62641
2332,2025,122605
5286,2025,154035
4118,2025,50935
6403,2025,103406
6531,2025,71595
571,2025,53036
4656,2025,65735
6595,2025,124004
5075,2025,128198
3238,2025,67776
5554,2025,101102
4941,2025,3612251
4508,2025,1273822
2823,2025,101244
2692,2025,268204
6835,2025,149313
5504,2025,108234
2100,2025,328080
1859,2025,125275
4619,2025,83689
6730,2025,456902
4872,2025,81153
954,2025,62840
3808,2025,81873
6640,2025,116078
6369,2025,76983
6670,2025,74614
2408,2025,65819
4471,2025,140050
3945,2025,58320
4282,2025,73170
3124,2025,2281622
6297,2025,52978
5860,2025,86284
6865,2025,132156
3663,2025,561327
4545,2025,50063
1942,2025,52994
6625,2025,660826
6955,2025,116570
6057,2025,56783
4320,2025,188805
6114,2025,60821
103,2025,138371
6483,2025,411268
6243,2025,125627
4976,2025,65688
5795,2025,61616
6910,2025,137946
5477,2025,50273
5342,2025,80192
6579,2025,98045
6467,2025,94851
6655,2025,163449
4160,2025,766333
5981,2025,87708
3854,2025,99784
6315,2025,1613357
3293,2025,60738
6261,2025,138977
5009,2025,68313
3612,2025,207386
6970,2025,88009
6095,2025,530262
4202,2025,70952
4397,2025,245912
2626,2025,15014763
1069,2025,2650237
6940,2025,99551
5942,2025,125400
6189,2025,565732
4729,2025,197470
2555,2025,56511
4358,2025,165142
4075,2025,116439
5229,2025,131461
3900,2025,83741
6820,2025,79840
5138,2025,100105
5654,2025,882238
5579,2025,150764
5199,2025,134928
6279,2025,99067
3559,2025,737380
5107,2025,959484
5839,2025,70302
6499,2025,51670
1592,2025,67698
6435,2025,86681
3989,2025,201723
427,2025,55968
6133,2025,101143
5258,2025,122075
6685,2025,115721
708,2025,91352
6351,2025,506854
4693,2025,147518
1496,2025,399014
6700,2025,78837
3347,2025,72778
1182,2025,63967
5529,2025,750396
6775,2025,78878
2946,2025,57979
3065,2025,73309
4801,2025,151630
2759,2025,70245
3400,2025,72927
6745,2025,127479
3182,2025,131093
5423,2025,95523
6333,2025,134521
5450,2025,102382
6760,2025,110119
6171,2025,168589
6000,2025,286108
6850,2025,107138
6076,2025,96068
4765,2025,81141
6225,2025,87876
6563,2025,133822
4032,2025,348302
3006,2025,121918
6019,2025,124888
5604,2025,594089
5042,2025,159597
5726,2025,51939
6880,2025,81796
6790,2025,160106
2021,2025,65566
6895,2025,162440
6715,2025,55304
4837,2025,1149921
5962,2025,368209
6547,2025,185837
1682,2025,104312
5922,2025,60034
6451,2025,94823
2179,2025,87199
5629,2025,226951
6805,2025,62544
3713,2025,67928
837,2025,153480
5678,2025,76198
2482,2025,55858
5817,2025,139791
1771,2025,57751
6419,2025,320468
2256,2025,145932
6207,2025,51516
3761,2025,199930
6925,2025,590314
5396,2025,53728
6610,2025,132767
3453,2025,176366
4907,2025,65419
5702,2025,118633
5369,2025,55258
5881,2025,132630
6985,2025,104211
4434,2025,210560
271,2025,132415
5168,2025,79591
5773,2025,90471
4582,2025,53913
1395,2025,338995
1289,2025,122247
5314,2025,234339
2885,2025,94564
5902,2025,81049
3506,2025,214129
6038,2025,375056
6515,2025,739807
1598,2025,53992
843,2025,226390
2633,2025,345288
2700,2025,144692
2492,2025,122691
115,2025,118536
581,2025,63585
1778,2025,197090
1187,2025,86854
2339,2025,154677
2263,2025,261603
281,2025,56515
1866,2025,4880943
436,2025,102050
959,2025,86430
2028,2025,139593
2107,2025,62277
1949,2025,59282
1503,2025,159564
1401,2025,62128
2565,2025,380565
716,2025,231926
1689,2025,70110
1294,2025,74056
2186,2025,57982
2416,2025,84354
1074,2025,61986
4909,2025,157847
4510,2025,71025
4436,2025,73689
2019,2025,71964
2255,2025,191217
4874,2025,78952
2331,2025,122344
2947,2025,248683
2406,2025,244882
1679,2025,234032
947,2025,68645
2760,2025,67440
3763,2025,792115
4547,2025,705832
419,2025,87071
4399,2025,55386
4246,2025,56419
4584,2025,151814
1284,2025,234228
4839,2025,60349
1769,2025,90861
3614,2025,192645
4473,2025,79826
3991,2025,1308892
4803,2025,84764
3402,2025,257682
1857,2025,242022
3902,2025,62336
1391,2025,52468
3066,2025,72972
