iso3c,date,gdp_growth
CRI,1965,4.63
CRI,1964,0.12
CRI,1963,3.14
CRI,1962,1.64
CRI,1961,-1.85
CIV,2024,3.47
CIV,2023,3.96
CIV,2022,3.76
CIV,2021,4.45
CIV,2020,-1.82
CIV,2019,3.96
CIV,2018,2.05
CIV,2017,4.42
CIV,2016,4.11
CIV,2015,4.14
CIV,2014,6.75
CIV,2013,8.57
CIV,2012,5.4
CIV,2011,-7.4
CIV,2010,4.52
CIV,2009,1.33
CIV,2008,2.43
CIV,2007,-1.22
CIV,2006,0.42
CIV,2005,-1.39
CIV,2004,0.71
CIV,2003,-7.07
CIV,2002,-5.21
CIV,2001,-4.74
CIV,2000,-2.99
CIV,1999,-2.08
CIV,1998,0.4
CIV,1997,5.52
CIV,1996,3.64
CIV,1995,3.03
CIV,1994,-3.08
CIV,1993,-4.08
CIV,1992,-4.15
CIV,1991,-3.86
CIV,1990,-4.91
CIV,1989,-0.96
CIV,1988,-2.66
CIV,1987,-4.12
CIV,1986,-0.7
CIV,1985,0.44
CIV,1984,-6.51
CIV,1983,-7.68
CIV,1982,-3.75
CIV,1981,-0.56
CIV,1980,-14.41
CIV,1979,-1.48
CIV,1978,6.81
CIV,1977,3.45
CIV,1976,8.41
CIV,1975,3.42
CIV,1974,-0.33
CIV,1973,1.22
CIV,1972,-0.33
CIV,1971,4.82
CIV,1970,5.9
CIV,1969,5.27
CIV,1968,8.26
CIV,1967,0.63
CIV,1966,7.35
CIV,1965,-6.78
CIV,1964,13.16
CIV,1963,10.17
CIV,1962,-2.53
CIV,1961,5.99
HRV,2024,3.65
HRV,2023,3.65
HRV,2022,7.94
HRV,2021,13.66
HRV,2020,-7.49
HRV,2019,4.13
HRV,2018,4.27
HRV,2017,4.96
HRV,2016,4.6
HRV,2015,3.55
HRV,2014,0.21
HRV,2013,0.49
HRV,2012,-1.77
HRV,2011,0.23
HRV,2010,-1.11
HRV,2009,-6.71
HRV,2008,1.98
HRV,2007,5.07
HRV,2006,5.04
HRV,2005,4.19
HRV,2004,4.14
HRV,2003,5.54
HRV,2002,5.74
HRV,2001,7.16
HRV,2000,3.97
HRV,1999,-0.42
HRV,1998,2.31
HRV,1997,6.69
HRV,1996,7.57
HRV,1995,7.49
HRV,1994,4.7
HRV,1993,-8.52
HRV,1992,-9.53
HRV,1991,-19.6
CUB,2024,-0.7
CUB,2023,-1.57
CUB,2022,2.35
CUB,2021,1.75
CUB,2020,-10.74
CUB,2019,0.05
CUB,2018,2.44
CUB,2017,1.97
CUB,2016,0.6
CUB,2015,4.54
CUB,2014,1.16
CUB,2013,2.79
CUB,2012,3
CUB,2011,2.76
CUB,2010,2.37
CUB,2009,1.42
CUB,2008,4.08
CUB,2007,7.18
CUB,2006,11.91
CUB,2005,10.97
CUB,2004,5.49
CUB,2003,3.5
CUB,2002,1.12
CUB,2001,2.86
CUB,2000,5.56
CUB,1999,5.83
CUB,1998,-0.17
CUB,1997,2.45
CUB,1996,7.48
CUB,1995,2.09
CUB,1994,0.3
CUB,1993,-15.31
CUB,1992,-12.14
CUB,1991,-11.41
CUB,1990,-3.85
CUB,1989,-0.28
CUB,1988,2.74
CUB,1987,-3.26
CUB,1986,-0.75
CUB,1985,0.76
CUB,1984,7.05
CUB,1983,4.58
CUB,1982,8.22
CUB,1981,19.15
CUB,1980,-5.25
CUB,1979,0.56
CUB,1978,5.9
CUB,1977,7.84
CUB,1976,4.42
CUB,1975,8.26
CUB,1974,-0.3
CUB,1973,1.97
CUB,1972,3.16
CUB,1971,6.71
CUW,2024,4.14
CUW,2023,3.3
CUW,2022,7.34
CUW,2021,5.22
CUW,2020,-17.41
CUW,2019,-2.04
CUW,2018,-1.59
CUW,2017,-1.59
CUW,2016,-2.11
CUW,2015,-0.86
CUW,2014,-1.97
CUW,2013,-1.76
CUW,2012,-1.17
CUW,2011,-0.91
CUW,2010,-1.18
CUW,2009,-1.18
CUW,2008,0.91
CUW,2007,0.47
CUW,2006,-0.94
CUW,2005,-1.86
CUW,2004,-1.51
CUW,2003,-1.76
CUW,2002,0.27
CUW,2001,3.01
CYP,2024,2.3
CYP,2023,1.64
CYP,2022,6.28
CYP,2021,9.75
CYP,2020,-4.51
CYP,2019,4.47
CYP,2018,5.05
CYP,2017,4.85
CYP,2016,6.02
CYP,2015,3.2
CYP,2014,-1.49
CYP,2013,-6.48
CYP,2012,-4.91
CYP,2011,-2.11
CYP,2010,-0.36
CYP,2009,-4.61
CYP,2008,1.08
CYP,2007,2.88
CYP,2006,2.98
CYP,2005,3.35
CYP,2004,3.63
CYP,2003,1.38
CYP,2002,2.54
CYP,2001,2.84
CYP,2000,4.84
CYP,1999,3.83
CYP,1998,4.82
CYP,1997,1.2
CYP,1996,-0.35
CYP,1995,6.42
CYP,1994,3.73
CYP,1993,-1.7
CYP,1992,6.53
CYP,1991,-1.83
CYP,1990,5.14
CYP,1989,6.42
CYP,1988,7.5
CYP,1987,5.91
CYP,1986,2.52
CYP,1985,3.62
CYP,1984,7.36
CYP,1983,4.72
CYP,1982,4.77
CYP,1981,0.83
CYP,1980,4.61
CYP,1979,9.05
CYP,1978,7.38
CYP,1977,16.35
CYP,1976,21.24
CZE,2024,0.85
CZE,2023,-1.72
CZE,2022,1.24
CZE,2021,5.93
CZE,2020,-5.53
CZE,2019,3.16
CZE,2018,2.49
CZE,2017,4.89
CZE,2016,2.38
CZE,2015,4.75
CZE,2014,2.14
CZE,2013,-0.07
CZE,2012,-0.91
CZE,2011,1.56
CZE,2010,2.42
CZE,2009,-5.34
CZE,2008,1.76
CZE,2007,4.88
CZE,2006,6.33
CZE,2005,6.23
CZE,2004,4.7
CZE,2003,3.33
CZE,2002,1.71
CZE,2001,3.3
CZE,2000,4.3
CZE,1999,1.48
CZE,1998,-0.3
CZE,1997,-0.49
CZE,1996,4.29
CZE,1995,6.29
CZE,1994,2.87
CZE,1993,-0.04
CZE,1992,-0.61
CZE,1991,-11.4
DNK,2024,2.96
DNK,2023,-0.14
DNK,2022,-0.34
DNK,2021,6.04
DNK,2020,-2.07
DNK,2019,1.35
DNK,2018,1.36
DNK,2017,2.4
DNK,2016,2.27
DNK,2015,1.39
DNK,2014,0.77
DNK,2013,0.97
DNK,2012,-0.38
DNK,2011,0.89
DNK,2010,1.13
DNK,2009,-5.48
DNK,2008,-1
DNK,2007,0.54
DNK,2006,3.48
DNK,2005,2.08
DNK,2004,2.51
DNK,2003,0.17
DNK,2002,0.14
DNK,2001,0.59
DNK,2000,3.38
DNK,1999,2.63
DNK,1998,1.96
DNK,1997,2.74
DNK,1996,2.32
DNK,1995,2.5
DNK,1994,4.94
DNK,1993,-0.41
DNK,1992,1.69
DNK,1991,1.2
DNK,1990,1.5
DNK,1989,0.64
DNK,1988,0.22
DNK,1987,0.34
DNK,1986,4.59
DNK,1985,4.11
DNK,1984,4.39
DNK,1983,2.73
DNK,1982,3.97
DNK,1981,-0.71
DNK,1980,-0.87
DNK,1979,3.8
DNK,1978,2.1
DNK,1977,1.67
DNK,1976,5.73
DNK,1975,-1.69
DNK,1974,-1.42
DNK,1973,4.09
DNK,1972,3.21
DNK,1971,2.46
DNK,1970,1.09
DNK,1969,6.21
DNK,1968,5.21
DNK,1967,5.05
DNK,1966,1.92
DNK,1965,3.74
DNK,1964,8.4
DNK,1963,-0.15
DNK,1962,4.85
DNK,1961,5.64
DJI,2024,5.54
DJI,2023,5.34
DJI,2022,3.7
DJI,2021,2.91
DJI,2020,-0.31
DJI,2019,3.91
DJI,2018,3.11
DJI,2017,3.74
DJI,2016,5.33
DJI,2015,5.46
DJI,2014,5.28
DMA,2024,2.52
DMA,2023,4.14
DMA,2022,11.02
DMA,2021,5.96
DMA,2020,-15.32
DMA,2019,4.4
DMA,2018,3.45
DMA,2017,-6.05
DMA,2016,2.62
DMA,2015,-3.42
DMA,2014,1.38
DMA,2013,-0.85
DMA,2012,-0.25
DMA,2011,-0.24
DMA,2010,-0.1
DMA,2009,-1.15
DMA,2008,7.11
DMA,2007,5.3
DMA,2006,4.29
DMA,2005,0.79
DMA,2004,3.92
DMA,2003,5.55
DMA,2002,-3.2
DMA,2001,0.26
DMA,2000,2.88
DMA,1999,0.72
DMA,1998,4.04
DMA,1997,2.35
DMA,1996,3.19
DMA,1995,3.04
DMA,1994,-0.03
DMA,1993,2
DMA,1992,1.99
DMA,1991,1.83
DMA,1990,6.21
DMA,1989,0.46
DMA,1988,8.45
DMA,1987,6.88
DMA,1986,7.58
DMA,1985,1.86
DMA,1984,4.64
DMA,1983,3.01
DMA,1982,4.55
DMA,1981,10.98
DMA,1980,13.19
DMA,1979,-18.62
DMA,1978,10.05
DOM,2024,4.07
DOM,2023,1.29
DOM,2022,4.23
DOM,2021,12.83
DOM,2020,-8.88
DOM,2019,3.82
DOM,2018,5.95
DOM,2017,2.81
DOM,2016,5.54
DOM,2015,5.76
DOM,2014,5.85
DOM,2013,3.66
DOM,2012,1.5
DOM,2011,1.89
DOM,2010,7.02
DOM,2009,-0.27
DOM,2008,2
DOM,2007,6.12
DOM,2006,7.81
DOM,2005,8.01
DOM,2004,1.19
DOM,2003,-2.76
DOM,2002,2.93
DOM,2001,0.87
DOM,2000,2.97
DOM,1999,4.25
DOM,1998,4.96
DOM,1997,7.02
DOM,1996,4.05
DOM,1995,3.74
DOM,1994,0.64
DOM,1993,5.29
DOM,1992,9.03
DOM,1991,-1.11
DOM,1990,-7.42
DOM,1989,2.22
DOM,1988,0.02
DOM,1987,7.8
DOM,1986,1.3
DOM,1985,-4.27
DOM,1984,-1.03
DOM,1983,2.24
DOM,1982,-0.65
DOM,1981,1.8
DOM,1980,5.34
DOM,1979,1.95
DOM,1978,-0.42
DOM,1977,2.31
DOM,1976,3.98
DOM,1975,2.43
DOM,1974,3.16
DOM,1973,9.82
DOM,1972,7.36
DOM,1971,7.81
DOM,1970,14.94
DOM,1969,7.78
DOM,1968,-2.61
DOM,1967,0.33
DOM,1966,10.2
DOM,1965,-15.02
DOM,1964,3.58
DOM,1963,3.29
DOM,1962,13.46
DOM,1961,-5.35
ECU,2024,-2.84
ECU,2023,1.1
ECU,2022,5.03
ECU,2021,8.58
ECU,2020,-10.31
ECU,2019,-1.51
ECU,2018,-0.67
ECU,2017,4.36
ECU,2016,-2.13
ECU,2015,-1.3
ECU,2014,2.74
ECU,2013,5.62
ECU,2012,4.11
ECU,2011,6.72
ECU,2010,2.3
ECU,2009,-0.62
ECU,2008,4.76
ECU,2007,0.18
ECU,2006,2.56
ECU,2005,3.59
ECU,2004,4.98
ECU,2003,1.09
ECU,2002,3.11
ECU,2001,2.42
ECU,2000,-0.65
ECU,1999,-6.42
ECU,1998,1.41
ECU,1997,2.42
ECU,1996,-0.17
ECU,1995,0.33
ECU,1994,2.26
ECU,1993,-0.08
ECU,1992,-0.01
ECU,1991,2.06
ECU,1990,1.39
ECU,1989,-1.27
ECU,1988,3.44
ECU,1987,-2.64
ECU,1986,0.92
ECU,1985,1.3
ECU,1984,-0.03
ECU,1983,-2.92
ECU,1982,-2.01
ECU,1981,2.83
ECU,1980,0.95
ECU,1979,0.96
ECU,1978,2.85
ECU,1977,-1.17
ECU,1976,4.42
ECU,1975,7.86
ECU,1974,8.05
ECU,1973,10.68
ECU,1972,1.98
ECU,1971,3.2
ECU,1970,3.74
ECU,1969,1.59
ECU,1968,-1.09
ECU,1967,1.55
ECU,1966,-3.25
ECU,1965,0.28
ECU,1964,4.32
ECU,1963,-0.8
ECU,1962,1.96
ECU,1961,2.2
EGY,2024,0.64
EGY,2023,2.02
EGY,2022,5.02
EGY,2021,1.76
EGY,2020,1.88
EGY,2019,3.72
EGY,2018,3.35
EGY,2017,2.12
EGY,2016,2.24
EGY,2015,2.2
EGY,2014,0.6
EGY,2013,-0.14
EGY,2012,-0.04
EGY,2011,-0.35
EGY,2010,3.15
EGY,2009,2.72
EGY,2008,5.17
EGY,2007,5.09
EGY,2006,4.78
EGY,2005,2.38
EGY,2004,1.97
EGY,2003,1.05
EGY,2002,0.26
EGY,2001,1.36
EGY,2000,4.1
EGY,1999,3.71
EGY,1998,3.29
EGY,1997,3.33
EGY,1996,2.83
EGY,1995,2.46
EGY,1994,1.76
EGY,1993,0.55
EGY,1992,2.01
EGY,1991,-1.62
EGY,1990,2.62
EGY,1989,2.1
EGY,1988,2.57
EGY,1987,0.99
EGY,1986,1.79
EGY,1985,2.69
EGY,1984,6.49
EGY,1983,2.06
EGY,1982,6.92
EGY,1981,4.5
EGY,1980,7.18
EGY,1979,1.97
EGY,1978,5.99
EGY,1977,6.45
EGY,1976,10.66
EGY,1975,6.4
EGY,1974,-0.76
EGY,1973,1.15
EGY,1972,0.71
EGY,1971,1.68
EGY,1970,3.12
EGY,1969,2.75
EGY,1968,-4
EGY,1967,-1.67
EGY,1966,2.45
EGY,1965,2.28
EGY,1964,8.64
EGY,1963,7.65
EGY,1962,1.18
EGY,1961,2.48
SLV,2024,2.14
SLV,2023,3.06
SLV,2022,2.55
SLV,2021,11.53
SLV,2020,-8.08
SLV,2019,2.4
SLV,2018,2.31
SLV,2017,2.04
SLV,2016,2.26
SLV,2015,2.06
SLV,2014,1.33
SLV,2013,1.77
SLV,2012,2.49
SLV,2011,3.4
SLV,2010,1.82
SLV,2009,-2.42
SLV,2008,1.82
SLV,2007,1.72
SLV,2006,4.39
SLV,2005,2.67
SLV,2004,0.79
SLV,2003,1.36
SLV,2002,1.26
SLV,2001,0.46
SLV,2000,0.63
SLV,1999,1.59
SLV,1998,2.02
SLV,1997,2.44
SLV,1996,0.06
SLV,1995,3.86
SLV,1994,3.7
SLV,1993,4.43
SLV,1992,5.29
SLV,1991,-0.27
SLV,1990,2.88
SLV,1989,-1
SLV,1988,-0.15
SLV,1987,0.5
SLV,1986,-1.77
SLV,1985,-1.37
SLV,1984,-0.58
SLV,1983,-0.29
SLV,1982,-7.36
SLV,1981,-6.34
SLV,1980,-16.95
SLV,1979,-6.03
SLV,1978,3.1
SLV,1977,4.52
SLV,1976,2.81
SLV,1975,0.66
SLV,1974,2.94
SLV,1973,2.43
SLV,1972,3.65
SLV,1971,1.41
SLV,1970,0.39
SLV,1969,0.72
SLV,1968,0.4
SLV,1967,2.5
SLV,1966,4.18
GNQ,2024,-1.49
GNQ,2023,-7.35
GNQ,2022,0.66
GNQ,2021,-1.57
GNQ,2020,-7.36
GNQ,2019,-8.52
GNQ,2018,-9.37
GNQ,2017,-8.94
GNQ,2016,-12.1
GNQ,2015,-12.49
GNQ,2014,-3.43
GNQ,2013,-7.89
GNQ,2012,3.99
GNQ,2011,2
GNQ,2010,-13.02
GNQ,2009,-3.22
GNQ,2008,12.53
GNQ,2007,10.2
GNQ,2006,3.03
GNQ,2005,10.9
GNQ,2004,30.02
GNQ,2003,7.25
GNQ,2002,12.26
GNQ,2001,53.24
GNQ,2000,12.15
GNQ,1999,20.82
GNQ,1998,19.03
GNQ,1997,140.49
GNQ,1996,60.34
GNQ,1995,13.14
GNQ,1994,12.4
GNQ,1993,7
GNQ,1992,29.85
GNQ,1991,-4.63
GNQ,1990,-5.38
GNQ,1989,-4.94
GNQ,1988,-1.34
GNQ,1987,0.04
GNQ,1986,-6.96
GNQ,1985,6.86
GNQ,1984,-4.93
GNQ,1983,-1.48
GNQ,1982,-3.81
GNQ,1981,0.67
ERI,2011,6.75
ERI,2010,0.21
ERI,2009,1.3
ERI,2008,-12.12
ERI,2007,-0.04
ERI,2006,-2.52
ERI,2005,0.15
ERI,2004,-2.62
ERI,2003,-6.59
ERI,2002,-0.48
ERI,2001,5.7
ERI,2000,-4.62
ERI,1999,-1.45
ERI,1998,0.45
ERI,1997,6.72
ERI,1996,3.96
ERI,1995,-2.8
ERI,1994,17.55
ERI,1993,9.95
EST,2024,-0.24
EST,2023,-4.27
EST,2022,-2.54
EST,2021,8.14
EST,2020,-3.08
EST,2019,3.34
EST,2018,3.34
EST,2017,5.51
EST,2016,3.06
EST,2015,1.77
EST,2014,3.59
EST,2013,2.12
EST,2012,4.04
EST,2011,7.93
EST,2010,2.68
EST,2009,-14.47
EST,2008,-4.87
EST,2007,8.06
EST,2006,10.41
EST,2005,10.15
EST,2004,7.44
EST,2003,8.27
EST,2002,7.61
EST,2001,6.56
EST,2000,9.56
EST,1999,-0.72
EST,1998,5.35
EST,1997,14.35
EST,1996,6.5
EST,1995,6.41
EST,1994,0.48
EST,1993,-3.28
EST,1992,-19.72
EST,1991,-7.54
SWZ,2024,1.95
SWZ,2023,2.56
SWZ,2022,-0.63
SWZ,2021,3.04
SWZ,2020,-4
SWZ,2019,5.44
SWZ,2018,-0.85
SWZ,2017,2.74
SWZ,2016,2.35
SWZ,2015,1.12
SWZ,2014,1.49
SWZ,2013,3.53
SWZ,2012,3.53
SWZ,2011,1.28
SWZ,2010,3.22
SWZ,2009,0.78
SWZ,2008,0.76
SWZ,2007,3.72
SWZ,2006,6.2
SWZ,2005,5.42
SWZ,2004,2.99
SWZ,2003,3.83
SWZ,2002,3.27
SWZ,2001,0.48
SWZ,2000,0.72
SWZ,1999,1.84
SWZ,1998,1.29
SWZ,1997,1.38
SWZ,1996,1.81
SWZ,1995,4.91
SWZ,1994,2.41
SWZ,1993,0.14
SWZ,1992,-0.63
SWZ,1991,-2.25
SWZ,1990,16.21
SWZ,1989,7.79
SWZ,1988,1.77
SWZ,1987,10.24
SWZ,1986,7.9
SWZ,1985,0.06
SWZ,1984,2.76
SWZ,1983,-2.07
SWZ,1982,-2.13
SWZ,1981,10.89
SWZ,1980,8.78
SWZ,1979,-0.24
SWZ,1978,-1.96
SWZ,1977,-2.17
SWZ,1976,-5.05
SWZ,1975,10.61
SWZ,1974,2.75
SWZ,1973,6
SWZ,1972,2.57
SWZ,1971,10.74
ETH,2024,4.87
ETH,2023,3.85
ETH,2022,2.6
ETH,2021,2.86
ETH,2020,3.22
ETH,2019,5.49
ETH,2018,3.97
ETH,2017,6.62
ETH,2016,6.51
ETH,2015,7.47
ETH,2014,7.34
ETH,2013,7.62
ETH,2012,5.64
ETH,2011,8.06
ETH,2010,9.4
ETH,2009,5.76
ETH,2008,7.63
ETH,2007,8.24
ETH,2006,7.63
ETH,2005,8.55
ETH,2004,10.22
ETH,2003,-5.07
ETH,2002,-1.53
ETH,2001,5.07
ETH,2000,2.87
ETH,1999,1.93
ETH,1998,-6.44
ETH,1997,-0.12
ETH,1996,8.78
ETH,1995,2.58
ETH,1994,-0.34
ETH,1993,9.23
ETH,1992,-12.44
ETH,1991,-11.07
ETH,1990,-1.01
ETH,1989,-4.12
ETH,1988,-3.35
ETH,1987,10.05
ETH,1986,6.47
ETH,1985,-13.61
ETH,1984,-5.34
ETH,1983,5.25
ETH,1982,-2.93
ETH,1981,1.79
ETH,1980,5.84
ETH,1979,-2.56
ETH,1978,1.01
ETH,1977,0.77
ETH,1976,-2.35
ETH,1975,-1.2
ETH,1974,0.64
ETH,1973,2.35
ETH,1972,1.48
ETH,1971,3.65
ETH,1970,0.67
ETH,1969,-1.36
ETH,1968,1.3
ETH,1967,1.35
ETH,1966,4.5
ETH,1965,2.97
ETH,1964,1.39
ETH,1963,1.86
ETH,1962,1.73
FRO,2024,0.35
FRO,2023,2.21
FRO,2022,2.67
FRO,2021,3.63
FRO,2020,-3.08
FRO,2019,2.93
FRO,2018,1.12
FRO,2017,2.04
FRO,2016,0.23
FRO,2015,-0.01
FRO,2014,5.04
FRO,2013,5.95
FRO,2012,7.64
FRO,2011,3.81
FRO,2010,-0.11
FRO,2009,-5.03
FJI,2024,3.01
FJI,2023,8.88
FJI,2022,17.4
FJI,2021,-4.53
FJI,2020,-17.19
FJI,2019,-0.33
FJI,2018,3.99
FJI,2017,5.4
FJI,2016,2.38
FJI,2015,4.39
FJI,2014,5.46
FJI,2013,4.57
FJI,2012,1.2
FJI,2011,2.42
FJI,2010,2.6
FJI,2009,-1.8
FJI,2008,0.41
FJI,2007,-1.68
FJI,2006,0.94
FJI,2005,-0.21
FJI,2004,4.33
FJI,2003,0.04
FJI,2002,2.18
FJI,2001,0.96
FJI,2000,-2.76
FJI,1999,7.55
FJI,1998,0.05
FJI,1997,-3.21
FJI,1996,4.14
FJI,1995,1.99
FJI,1994,4.52
FJI,1993,1.48
FJI,1992,5.33
FJI,1991,-3.49
FJI,1990,4.84
FJI,1989,6.37
FJI,1988,-0.13
FJI,1987,-8.01
FJI,1986,5.48
FJI,1985,-6.86
FJI,1984,5.8
FJI,1983,-6.25
FJI,1982,-8.2
FJI,1981,3.82
FJI,1980,-3.92
FJI,1979,9.58
FJI,1978,-0.51
FJI,1977,3.73
FJI,1976,1.05
FJI,1975,-0.94
FJI,1974,1.11
FJI,1973,9.87
FJI,1972,5.65
FJI,1971,4.93
FJI,1970,10.5
FJI,1969,0.47
FJI,1968,5.56
FJI,1967,10.54
FJI,1966,-2.86
FJI,1965,-5.63
FJI,1964,1.66
FJI,1963,3.07
FJI,1962,0.45
FJI,1961,0.41
FIN,2024,-0.23
FIN,2023,-1.43
FIN,2022,0.49
FIN,2021,2.46
FIN,2020,-2.63
FIN,2019,1.24
FIN,2018,1.06
FIN,2017,3.06
FIN,2016,2.28
FIN,2015,0.14
FIN,2014,-0.89
FIN,2013,-1.43
FIN,2012,-1.99
FIN,2011,1.92
FIN,2010,2.7
FIN,2009,-8.51
FIN,2008,0.32
FIN,2007,4.87
FIN,2006,3.62
FIN,2005,2.43
FIN,2004,3.7
FIN,2003,1.77
FIN,2002,1.44
FIN,2001,2.41
FIN,2000,5.53
FIN,1999,4.15
FIN,1998,5.17
FIN,1997,6.08
FIN,1996,3.32
FIN,1995,3.84
FIN,1994,3.52
FIN,1993,-1.26
FIN,1992,-3.85
FIN,1991,-6.39
FIN,1990,0.25
FIN,1989,4.71
FIN,1988,4.93
FIN,1987,3.27
FIN,1986,2.42
FIN,1985,3.11
FIN,1984,2.68
FIN,1983,2.49
FIN,1982,2.51
FIN,1981,0.86
FIN,1980,5.06
FIN,1979,6.85
FIN,1978,2.62
FIN,1977,-0.04
FIN,1976,0.04
FIN,1975,1.35
FIN,1974,2.7
FIN,1973,6.38
FIN,1972,7.1
FIN,1971,2.23
FIN,1970,7.88
FIN,1969,9.66
FIN,1968,1.85
FIN,1967,1.62
FIN,1966,1.99
FIN,1965,4.95
FIN,1964,4.65
FIN,1963,2.56
FIN,1962,2.28
FIN,1961,6.85
FRA,2024,0.93
FRA,2023,1.16
FRA,2022,2.2
FRA,2021,6.5
FRA,2020,-7.74
FRA,2019,1.69
FRA,2018,1.28
FRA,2017,1.79
FRA,2016,0.59
FRA,2015,0.71
FRA,2014,0.52
FRA,2013,0.26
FRA,2012,-0.3
FRA,2011,1.94
FRA,2010,1.5
FRA,2009,-3.32
FRA,2008,-0.18
FRA,2007,1.9
FRA,2006,2
FRA,2005,1.13
FRA,2004,2.12
FRA,2003,0.26
FRA,2002,0.34
FRA,2001,1.16
FRA,2000,3.43
FRA,1999,2.87
FRA,1998,3.07
FRA,1997,2.16
FRA,1996,1.04
FRA,1995,1.93
FRA,1994,2
FRA,1993,-0.79
FRA,1992,1.01
FRA,1991,0.73
FRA,1990,2.27
FRA,1989,3.78
FRA,1988,4.21
FRA,1987,2
FRA,1986,1.87
FRA,1985,1.06
FRA,1984,1.11
FRA,1983,0.72
FRA,1982,2.07
FRA,1981,0.59
FRA,1980,1.13
FRA,1979,3.23
FRA,1978,3.48
FRA,1977,3.07
FRA,1976,3.9
FRA,1975,-1.42
FRA,1974,3.73
FRA,1973,5.34
FRA,1972,3.6
FRA,1971,4.31
FRA,1970,5.24
FRA,1969,6.21
FRA,1968,3.75
FRA,1967,3.95
FRA,1966,4.26
FRA,1965,3.84
FRA,1964,5.45
FRA,1963,5.04
FRA,1962,5.79
FRA,1961,3.87
PYF,2024,0.88
PYF,2023,2.5
PYF,2022,2.72
PYF,2021,3.15
PYF,2020,-10.63
PYF,2019,2.98
PYF,2018,1.91
PYF,2017,3.95
PYF,2016,1.82
PYF,2015,1.26
PYF,2014,-0.01
PYF,2013,-0.2
PYF,2012,-1.42
PYF,2011,-3.37
PYF,2010,-2.86
PYF,2009,-4.62
PYF,2008,-0.72
PYF,2007,0.48
PYF,2006,-0.53
PYF,2005,-1.18
PYF,2004,-0.62
PYF,2003,0.56
PYF,2002,-0.65
PYF,2001,-1.88
PYF,2000,1.64
PYF,1999,0.3
PYF,1998,0.09
PYF,1997,-1.71
PYF,1996,-2.15
PYF,1995,-1.9
PYF,1994,-3.25
PYF,1993,-2.98
PYF,1992,-3.23
PYF,1991,1.68
PYF,1990,-1.9
PYF,1989,-0.12
PYF,1988,-5.94
PYF,1987,-1.27
PYF,1986,10.69
PYF,1985,-3.64
PYF,1984,-0.38
PYF,1983,-0.62
PYF,1982,-1.44
PYF,1981,-0.55
PYF,1980,-2.66
PYF,1979,0.67
PYF,1978,6.52
PYF,1977,-0.93
PYF,1976,5.02
PYF,1975,-7.8
PYF,1974,14.31
PYF,1973,4.37
PYF,1972,-7.78
PYF,1971,8.27
PYF,1970,-1.85
PYF,1969,-6.01
PYF,1968,11.04
PYF,1967,-7.92
PYF,1966,5.93
GAB,2024,1.19
GAB,2023,0.21
GAB,2022,0.75
GAB,2021,-0.85
GAB,2020,-4.16
GAB,2019,1.38
GAB,2018,-1.69
GAB,2017,-2.16
GAB,2016,-0.79
GAB,2015,0.69
GAB,2014,0.87
GAB,2013,1.98
GAB,2012,1.55
GAB,2011,3.36
GAB,2010,3.46
GAB,2009,-3.15
GAB,2008,-6.37
GAB,2007,2.75
GAB,2006,-5.7
GAB,2005,-0.26
GAB,2004,-2.09
GAB,2003,-0.51
GAB,2002,-2.89
GAB,2001,-0.52
GAB,2000,-4.39
GAB,1999,-11.22
GAB,1998,0.89
GAB,1997,3.1
GAB,1996,1.03
GAB,1995,2.31
GAB,1994,1.03
GAB,1993,1.21
GAB,1992,-5.66
GAB,1991,3.27
GAB,1990,2.35
GAB,1989,5.58
GAB,1988,9.75
GAB,1987,-19.41
GAB,1986,-3.5
GAB,1985,-4.98
GAB,1984,4.61
GAB,1983,2.78
GAB,1982,-5.66
GAB,1981,2.36
GAB,1980,-0.05
GAB,1979,-2.02
GAB,1978,-25.89
GAB,1977,-14.64
GAB,1976,32.54
GAB,1975,16.58
GAB,1974,36.54
GAB,1973,7.92
GAB,1972,9.08
GAB,1971,7.99
GAB,1970,6.39
GAB,1969,6.04
GAB,1968,0.87
GAB,1967,2.52
GAB,1966,2.97
GAB,1965,6.82
GAB,1964,3.16
GAB,1963,4.73
GAB,1962,6.14
GAB,1961,13.45
GMB,2024,3.17
GMB,2023,3.51
GMB,2022,3.07
GMB,2021,2.79
GMB,2020,-1.76
GMB,2019,3.75
GMB,2018,4.67
GMB,2017,2.21
GMB,2016,-0.7
GMB,2015,1.25
GMB,2014,-4.17
GMB,2013,-0.1
GMB,2012,2.19
GMB,2011,-10.78
GMB,2010,2.87
GMB,2009,3.61
GMB,2008,3.21
GMB,2007,0.1
GMB,2006,-3.35
GMB,2005,-5.03
GMB,2004,4.16
GMB,2003,4.03
GMB,2002,-5.81
GMB,2001,2.97
GMB,2000,2.65
GMB,1999,3.48
GMB,1998,0.64
GMB,1997,1.96
GMB,1996,-0.69
GMB,1995,-2.08
GMB,1994,-3.02
GMB,1993,-0.7
GMB,1992,-0.74
GMB,1991,-1.14
GMB,1990,-0.7
GMB,1989,1.58
GMB,1988,0.27
GMB,1987,-1.62
GMB,1986,0
GMB,1985,-4.65
GMB,1984,-0.37
GMB,1983,6.87
GMB,1982,-4.22
GMB,1981,-0.2
GMB,1980,2.68
GMB,1979,-4.57
GMB,1978,2.92
GMB,1977,0.22
GMB,1976,4.12
GMB,1975,9.11
GMB,1974,2.81
GMB,1973,6.08
GMB,1972,-2.64
GMB,1971,-2.9
